date,text,likes,retweets
2019-07-05 21:36:02,#Bitcoin BTC - Digital Gold\n#Litecoin LTC - Online Silver \n#Ripple XRP -  Banking 3.0\n#Binance BNB - Exchange the World\n\n#TRON TRX - Decentralize the Web\n\n#BitTorrent BTT - Decentralize the World\n\n#IAmDecentralizedpic.twitter.com/HTTY0dgTBO,1152,398
2019-07-05 16:06:20,We saw a big push with #Bitcoin $BTC but @davidgokhshtein thinks it\'s now the time for the #Altcoins and suggests #ripple $XRP will dominate in the coming weeks and months \n\nYou will want to watch the full Interview link below\nhttps://www.bloxlive.tv/stories/s73news/23386-20190705-nob/95527-david-gokhshtein-says-its-time-to-forget-nouriel-roubini \xe2\x80\xa6pic.twitter.com/miwV59vklF,73,26
2019-07-05 20:30:36,"10,000,000 $PIC Giveaway! \n\n2 RULES:\n\n Follow: @ex_picture & Me.\n Retweet & Like This Tweet!\n_______\nListing On AltCoins Exchange!\n_______\n$BTC $LTC $XRP $BOMB $ETH #Blockchain #Bitcoin #Altcoin #ICO #Airdrop #Market @justinsuntron #Bounty $Libra @officialmcafeehttps://twitter.com/ex_picture/status/1146510133796712448 \xe2\x80\xa6",204,192
2019-07-05 22:25:12,"Pre-thumbnail version of my new really quick ""TA Tidbits"" video (Ep. #12)\n\nhttps://www.twitch.tv/videos/448754718 \xe2\x80\xa6\n\n#bitcoin #BTC #altcoins #altszn #altseason #alts #altcoins $crypto #cryptocurrency #finance #trading #twitch #DLive #DLiveFam #YouTube #NotFinancialAdvice",3,0
2019-07-05 20:00:11,"#MurthaBurke #CryptoClarifications! @thecollectivego\nBitcoin above $13,000! \nhttps://buff.ly/31XwWhW \n #crypto #btc #bitcoin #blockchain #eth #ethereum #cryptocurrency #altcoin #fintech #ico #ieo",26,11
2019-07-05 18:07:57,We always love to hear from our customers. \n#bitcoin #merchandise $btc $xmr $eth $ltc $waves #wavesplatform #wavesworld #shop $crypto #cryptocurrency #paypal #stickers #swag #waves #monero #litecoin #ethereumhttps://twitter.com/VeryNiceCrypto/status/1147195589974724609 \xe2\x80\xa6,34,26
2019-07-05 21:55:03,"Bitcoin\'s Market Cap Will Surpass $1 Trillion by 2025, Crypto Analyst Predicts https://www.cryptoglobe.com/latest/2019/07/bitcoin-s-market-cap-will-surpass-1-trillion-by-2025-crypto-analyst-predicts/ \xe2\x80\xa6 #Bitcoin $BTC #Cryptocurrency",8,4
2019-07-05 16:58:46,"Hello Friends,\n\nIt\xe2\x80\x99s my birthday, today! \n\nthankful for 25 years of life  \n\nI wish you all a wonderful day \n\n#BITCOIN $BTC pic.twitter.com/C558HJHQpJ",1306,40
2019-07-05 22:45:47,"Premium Ethereum artwork, affordable prices. #ethereum #eth #bitcoin #btc #crypto #cryptocurrency #art https://www.instagram.com/p/BzjWT82D0pU/?igshid=njwvy6xmsx2i \xe2\x80\xa6",3,0
2019-07-05 17:22:10,How much #Bitcoin $BTC do you #HODL in your #crypto portfolio?,16,3
