date,text,likes,retweets
2019-11-02 16:00:03,Honestly the best way to hold #bitcoin forever is to get 5 to 10 BTC and keep it in the cold storage that even you can\xe2\x80\x99t access. I truly think that 5 to 10 Bitcoin will be super life-changing money in 20 years from now. Everything else just spend and use as you want,2026,405
2019-11-02 20:00:23,SwC is giving away a seat to our Medium BTC (0.12 BTC gtd) mtt on Sunday. \n\nTo enter:\n1. Follow us.\n2. Retweet this post with your personal twitter acct.\n3. @ 2 poker buddies in the comments. \n4. post your screen name.\n\nDrawing before tourney.\n#SwCPoker #bitcoin #poker $btc,42,43
2019-11-02 21:14:24," #Bitcoin \n\nThis tweet was deleted by Luke (Bitcoin Core developer for BTC), choose wisely people #BTC #BSVpic.twitter.com/LuqeNSa35e",76,25
2019-11-02 17:01:49,"Once Shelley and Goguen are released we could see a mass migration from current smart contract platforms to #Cardano. The reasons are obvious. Scalability, secure smart contracts languages and working governance in the future.\n\n#blockchain $ada $btc #bitcoin #crypto $eth $xrppic.twitter.com/VN2sSzzeEk",146,35
2019-11-02 16:17:53,Is this Q4 2016??? #bitcoin $BTC pic.twitter.com/mSIPUHhjdX,64,8
2019-11-02 18:10:36,"New chart #bitcoin network velocity:\n- utxo per month increases from 10K to 10M\n- btc per month increases from 1M to 50M \n- $ per month increases from 10M to 1T\n\nWho has more info on:\n- btc/month 100M+ peaks (Aug-Sep12, Dec15-Mar16)\n- why btc/month is stable at 50M since Apr12 pic.twitter.com/AzObjVaQ8l",366,79
2019-11-02 20:11:05,"$XRP analysis shows that we are expecting a breakout between Q4 of 2019 to Q1 2020. \n\nOnce we move beyond resistance, things will be looking very bullish, and billions of dollars will FOMO into $XRP!\n\n$BTC $NEO $ETH #Bitcoin #Cryptocurrenciespic.twitter.com/E0tqH4BK1F",119,36
2019-11-02 17:23:50,Check how I saved money by booking my Las Vegas hotel with #Bitcoin \n...\nhttps://www.instagram.com/tv/B4XuKAJCfkr/?igshid=rdrpje0k3hcc \xe2\x80\xa6 \n...\n#btc #hotel #booking #xceltrip #LasVegas,46,13
2019-11-02 15:00:33,"Check out our latest blog post! In case you missed it.                                      \n\n""LATOKEN Exchange to List Apollo"" \n                    \nhttps://medium.com/@apollocurrency/latoken-exchange-to-list-apollo-91f382d63864 \xe2\x80\xa6\n\n#apl #bitcoin #cryptocurrency #btc #blockchain #crypto #Latoken",167,80
2019-11-02 16:53:15,"\xe2\x80\x9cAccording to data provided by Grayscale, there are more than 100,000 organizations worldwide accepting #Bitcoin (BTC) as a means of payments.\xe2\x80\x9d\nhttps://usethebitcoin.com/litecoin-helps-miami-dolphins-increase-its-proceeds-by-20-to-86000-per-game/ \xe2\x80\xa6",9,4
2019-11-02 15:28:19,Looking for another #altcoin to add to your #investment #portfolio? Read here about #casinocoin: https://www.cscchat.com/topic/947-casinocoin-and-why-i-invested/ \xe2\x80\xa6\n\n#csc will be the standard in the #gaming world.\n\n#btc #bitcoin #eth #blockchain,33,17
2019-11-02 14:53:01,HOLD connects your bank to the #crypto world! Top-up and withdraw with your bank account easily. And the best thing? No top-up or exchange fees!  \n\nDownload today with your iPhone or Android >> http://hold.io/download \n\n#HOLD #ZeroFeeCrypto $BTC #bitcoin #ethereum #litecoin,43,13
2019-11-02 12:50:00,"Argentina, the petri dish everybody needs to study. \n\n#CRYPTO #BITCOIN $BTC $DXY #USD #PESOhttps://www.newsbtc.com/2019/11/01/central-bank-argentina-bitcoin-credit-card/ \xe2\x80\xa6",5,0
2019-11-02 15:00:34,Apollo Facts\nA dose of Apollo facts you did and didn\'t know!\n\nFact #88\nApollo\xe2\x80\x99s Adaptive Block Generation technology improves blockchain efficiency by only generating a block in the presence of transactions...\n\n#apl #bitcoin #btc #cryptocurrency pic.twitter.com/fA29NXHK4J,120,81
2019-11-02 23:21:20,"Veddha V3C 8-GPU Mining Case Aluminum Stackable Mining Rig Open Air Frame Case with Fan Mount - Ethereum(ETH,ETC)/ZCash(ZEC)/Monero(XMR)/Bitcoin(BTC)/Siacoin(SC) - https://coinmarketrecap.com/veddha-v3c-8-gpu-mining-case-aluminum-stackable-mining-rig-open-air-frame-case-with-fan-mount-ethereumethetc-zcashzec-moneroxmr-bitcoinbtc-siacoinsc/ \xe2\x80\xa6 #cryptocurrency #crypto #coinmarketrecap #technews",1,0
2019-11-02 20:26:02,"#XRP Investors Holding on Tight As Data Reveals Devotion to #Bitcoin (#BTC), ##ETHereum (#ETH), #Litecoin (#Ltc) and Fiat Currency reported by https://dailyhodl.com/2019/11/02/xrp-investors-holding-on-tight-as-data-reveals-devotion-to-bitcoin-btc-ethereum-eth-litecoin-ltc-and-fiat-currency/ \xe2\x80\xa6 ---- #Crypto #News #Ripple #Ripple_And_XRP #Sentiment",1,0
2019-11-02 20:09:41,Check out our latest podcast with Galya Westler! \n\n#blockchain #crypto #bitcoin #btc #womenintech #cryptocurrency #blockchaintechnology #onwithshahanhttps://twitter.com/ShahanKhosh/status/1190717952141582336 \xe2\x80\xa6,2,3
2019-11-02 20:13:17,"Bitcoin (BTC) Will Be \xe2\x80\x98Incredibly Annoying\xe2\x80\x99 Before Surge to $30,000, Says Crypto Analyst \xe2\x80\x93 Plus Ripple, XRP and Ethereum Updates\n#Bitcoin #XRP #crypto #cryptocurrency https://dailyhodl.com/2019/11/02/bitcoin-btc-will-be-incredibly-annoying-before-surge-to-30000-says-crypto-analyst-plus-ripple-xrp-and-ethereum-updates/ \xe2\x80\xa6",2,0
2019-11-02 22:48:51,http://bitcoincoterie.com  for sale at Afternic! #domain #cryptocurrency #crypto #ATL #Blockchain #bitcoin #BTC #fintech #develop #SF #HODL #France #business #FrenchTech #DLT #SaturdayMotivation #SF #NYC #digitalassets #China #canada #bullrun #startup #Chicago #build #tech #finance,0,0
2019-11-02 19:03:53, Do you know that @MatrixAINetwork is currently cooperating in cloud computing with 3 new HUGE companies \n\nI give you some clues...\nA of Amazon Web Services!\nJ of http://JD.com !\nT of Tsingua Unigroup!\n\n\n\n$MAN #AI+#blockchain #crypto #bitcoin $BTC $ETH https://twitter.com/MatrixAINetwork/status/1190650629196107776 \xe2\x80\xa6pic.twitter.com/v1rB9JJ5Ib,21,10
2019-11-02 13:08:14,#Bitcoin $BTC #BTC yo faking bastard playing with us. pic.twitter.com/B6aaziqCej,5,1
