date,text,likes,retweets
2019-07-26 22:43:48,"Big things are happening behind the scenes, for those that don\'t know Singapore is the business bridge between East and West.  Financial powerhouse of a country, most consider it the most innovative place for blockchain development.  \n\n#VeChain $Vet $Vtho #Bitcoin $Btc #XRP $XRPpic.twitter.com/iyen1fGh39",151,43
2019-07-26 23:46:51,"Hmm, this is starting to look very familiar, like November-December bottom-ish \n\nBuy #bitcoin $btc    pic.twitter.com/hApR3CX8hB",38,5
2019-07-26 20:57:12,#Croatians can now buy #Kuna with #bitcoin and major #altcoins:\nhttps://bitcoinist.com/croatian-post-is-helping-croatians-convert-bitcoin-to-kuna/ \xe2\x80\xa6\n\n#AUPC #Authpaper #ICO #blockchain #cryptocurrency #BTC #ETH,130,106
2019-07-26 17:19:05,It\xe2\x80\x99s not that we don\xe2\x80\x99t like gold. But just because it looks good on you doesn\xe2\x80\x99t mean it looks good in your portfolio. Diversify your assets with #Bitcoin $BTC #DropGold https://gryscl.co/2GrEYX0 pic.twitter.com/CTeBjC3RWB,36,8
2019-07-26 18:16:51,"Wow, it gets better! @WeissRatings plagiarized a month old FUD article about $Nano and passed it off as their own! Check this out @Crypto_Daily ! Yikes. Don\'t use these guys for anything! #cryptocurrency #bitcoin $BTC $XRP $BNB $IOTA $LINK $ETH $REN $FTM $EOS $XLM $ADA $RVNpic.twitter.com/X3wjCN8x2t",143,47
2019-07-26 19:04:17,"PlanB: Bitcoin Indicator Signals Surge to $370,000 \xe2\x80\x93 BTC, Ethereum, XRP, Litecoin, Bitcoin Cash, EOS, Tron, Cardano Forecasts\n\n#Bitcoin #BTC $BTC #Ethereum #ETH $ETH #XRP $XRP #Litecoin #LTC $LTC #BitcoinCash #EOS #Tron #Cardanohttps://dailyhodl.com/2019/07/26/planb-bitcoin-indicator-signals-surge-to-370000-btc-ethereum-xrp-litecoin-bitcoin-cash-eos-tron-cardano-forecasts/ \xe2\x80\xa6",28,10
2019-07-26 19:06:00,Earn $50 #Stellar (#XLM) just by watching a video! Click here now https://coinbase.com/earn/xlm/invite/rq30g6tj \xe2\x80\xa6\n\n#cryptocurrency #cryptocurrencies #CryptoTwitter #bitcoin #btc #Ethereum #ETH #xrp #ripple #ltc #litecoin #bcc #bch #bitcoincash #eos #bnb #binance #bsv #bitcoinsv #tether #usdt #ada #etc,2,1
2019-07-26 21:20:57,"10k and growing #Rapids\n\nAre you part of the best #Crypto #Community going @RapidsRPD\n\nYES! \nNO! \n\nIf you know of one better then comment, let\xe2\x80\x99s see if we can turn them green!\n\n#RPD #CryptoTwitter $RPD #CryptoFam #CT #GoRapids #Blockchain #Crypto #TwitterFam #BTC #Bitcoin",72,56
2019-07-26 16:00:30,"While post offices sometimes offer banking services, Croatian Post is looking to launch a nationwide #cryptocurrency exchange service. Even small countries like #Croatia get it. \n\n#crypto #cryptocurrency #BTC #bitcoin",64,15
2019-07-26 22:54:39,IRS is going after cryptocurrency users with warning letters about back taxes \n\nhttps://www.cnn.com/2019/07/26/tech/irs-cryptocurrency-taxes/index.html \xe2\x80\xa6\n\n#irs #cryptocurrenc\xd1\x83 #bitcoin #btc $btc #taxes #cryptotaxes,1,1
2019-07-26 23:16:32,"#LightningNetwork \n\nhttp://1ML.com  observed:\n9,150 nodes (4,418 with active channels)\n32,461 channels\n902.812 BTC capacity ($8,848,193)\n\nmedian node capacity: 0.011 BTC ($107.97)\n\npast 24h:\n+8 nodes +122 channels +0.251 BTC ($2,463)\n\n#Lightning #LN #bitcoin $BTC",35,15
2019-07-26 23:07:03,"Join #Exor and get a chance to win 10,000 Exor Coins #giveaway - Follow + Retweet + join Telegram channel http://t.me/ExorOfficialSupport \xe2\x80\xa6 winner will be announced on August 15th #cryptocurrency #Crypto #Altcoins #bitcoin #blockchain #digitalassets $Exor #BTC #Masternodes #altcoin #LTCpic.twitter.com/x1STjdjMzp",16,19
2019-07-26 16:54:43,US Supermarket Giant Safeway Launches Bitcoin Rewards in New Partnership\n\n#Bitcoin #BTC $BTC #Crypto\nhttps://dailyhodl.com/2019/07/26/us-supermarket-giant-safeway-launches-bitcoin-rewards-in-new-partnership/ \xe2\x80\xa6,8,5
2019-07-26 16:54:51,Seems a bit much to say the CAGR will continue at 235% for the foreseeable future? #Bitcoin $BTC,2,0
2019-07-26 23:11:38,Buy signal showing on the #bitcoin $BTC daily.\n  not set in stone but one way to play it is wait for above 50 rsi.\n\n just ideas don\'t be hatin\' pic.twitter.com/MAra1RIvIP,9,0
2019-07-26 20:11:12,One of my all-time favorite #crypto memes.  What\xe2\x80\x99s your\xe2\x80\x99s? Comment below!  #bitcoin #btc $btc pic.twitter.com/MGPFuHPHwu,51,9
2019-07-26 20:38:11,Bitcoin #BTC,4,0
2019-07-26 18:24:53,Binance Launches New Service for Traders Looking to Buy Mass Amounts of Crypto\n\n#Crypto #Bitcoin #BTC $BTC #Altcoins #Binancehttps://dailyhodl.com/2019/07/26/binance-launches-new-service-for-traders-looking-to-buy-mass-amounts-of-crypto/ \xe2\x80\xa6,5,2
2019-07-26 18:21:44,Minuto Bitcoin - 24/07/2019 - BTC U$$9.700\n\nYOUTUBE - Canal Minuto Bitcoin\nhttps://www.youtube.com/channel/UCaWkrzIzAXCpc1uvtsPPYNA \xe2\x80\xa6\n\n#bitcoin #btc #bitcointrader #traderbitcoin #daytrader #investimentointeligente\xe2\x80\xa6 https://www.instagram.com/p/B0Y8tiOhc9q/?igshid=jwpcp4xh90t7 \xe2\x80\xa6,1,0
2019-07-26 23:37:20,"I would love to be chillin\' on a beach with my girl, some drinks, the sound of the waves and my thoughts... #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #DecreD #wax #twitch #FOMO #altcoins #alts #ALTSEASON #cryptocurrency #cryptocurrenciespic.twitter.com/gGZDLDGmd4",6,2
2019-07-26 23:34:32,Safe deposit box for your hardware wallet full of #Crypto. Good Idea? #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #DecreD #wax #twitch #FOMO #altcoins #alts #ALTSEASON #cryptocurrency #cryptocurrencies,3,2
