date,text,likes,retweets
2019-10-01 10:06:24,#bitcoin halving .. 7 months to go \n\nBtc slightly below stock to flow model. \nI guess no front-running the halving (yet)! pic.twitter.com/IfRamOJM7X,1384,354
2019-10-01 14:53:18,XRP GIVEAWAY \n\nAt 7.10.2019 we will randomly choose 1 lucky member to win\n20 #XRP \n\nrules\nLike & Retweet & follow\nTag 3  friends\nFollow our two FREE Telegram grups\n\nhttp://t.me/GalaxyTrading \nhttp://t.me/GalaxyFXF \n\n#GIVEAWAY #forex #Crypto $btc #bitcoin #Ripple $xrp $eth,117,113
2019-10-01 07:45:00,"All good things take a while: The #Afterburner loyalty program launch for all 21,6 Million mobile #DENT users will be in October! Check out this video to see how mobile users can deposit DENTs to gain free voice minutes and more! #dentcoin #btc #eth #bitcoin #eSIM #GSMA #5G $dentpic.twitter.com/gwnF7NiuCV",282,97
2019-10-01 18:26:12,"Speed up the ghost pattern to the yellow box and there is your next cycle.... label that # ""3""\n#Bitcoin \n$BTC pic.twitter.com/3ynJYUJIAQ",68,14
2019-10-01 13:00:56,"Check out our latest blog post! In case you missed it.                                      \n\n""Benefits of Crypto Exchange Listings"" \n                    \nhttps://medium.com/@apollocurrency/benefits-of-crypto-exchange-listings-1464cf6eb4e4 \xe2\x80\xa6\n\n#apl #bitcoin #cryptocurrency #btc #blockchain #crypto #NationalCurrency",105,44
2019-10-01 12:56:45,"Does China\xe2\x80\x99s Golden Week influence #Bitcoin price? @BinanceResearch\n\nBTC price tends to rise the day prior to Golden Week, only to fall the day it begins.\n\nDuring Golden Week, BTC price tends to fall slightly, then recovers\n\n2019\'s draw-down prior to Golden Week is the worst yet. pic.twitter.com/QsrJ6LjS62",77,33
2019-10-01 15:01:44,"What I\xe2\x80\x99m going to do is something I don\xe2\x80\x99t think many people have ever done. In the next year, you\xe2\x80\x99re going to find out that I\xe2\x80\x99ve actually got access to a lot more things than people realise...\n\nCraig S Wright\nSatoshi Nakamoto\nHODLs 821,050 #BTC\n\n#Bitcoin #BitcoinSV $BSV #BSVpic.twitter.com/HMaAVImBJd",80,28
2019-10-01 21:28:48,#traderstereotype \xe2\x80\x9cTHE RUN CHASER\xe2\x80\x9d don\xe2\x80\x99t EVER be this person lol #MEMES #stocks $dcgd $leas $govx $ttcm $ozsc $axxa $unrg $snpw $adhc #Crypto #BitcoinCash #bitcoin $btc $ltc pic.twitter.com/TTFkPoNqKa,17,5
2019-10-01 18:04:06,"$BTC #BITCOIN\n\n Still not breaking $8,400ish area. Wouldn\'t be surprised with a revisit of around $8,000 (and maybe $7,700) before breaking up again.\n\nStuck in a range and quite boring day. \n\nWill update the requests of last week tomorrow; $LINK, $VET, $AION.pic.twitter.com/fcW4b23Qiz",69,6
2019-10-01 20:13:10,"Bitcoin tends to retrace prior to its Halvings\n\nPreviously, $BTC saw a -38% retrace prior to Halving 2 \n\nAnd a -50% retrace prior to Halving 1\n\nIs this current ~40% downside in BTC\'s price the retrace prior to Halving 3?\n\nhttps://medium.com/swlh/bitcoin-halving-everything-you-need-to-know-4573dc5b528e \xe2\x80\xa6\n\n#Bitcoin #Crypto",88,25
2019-10-01 15:02:17,Apollo Facts\nA dose of Apollo facts you did and didn\'t know!\n\nApollo fact #35\nThe Bitcoin Ben event was the first public meetup where the investors had the opportunity to meet the Apollo team first hand. \n\nWhat\'s Next? #apollonauts\n\n#apl #bitcoin #btc pic.twitter.com/U5kaYWJtPz,106,43
2019-10-01 18:20:30,"The only reason I sold the shares is because I got scared the economy will tank... I didn\'t need the money, if I wouldn\'t have sold my shares today would be worth almost $1,3 million.\n\nMoral of the story don\'t be this guy #bitcoin $btc",8,0
2019-10-01 20:03:00, Whoa \n Emoji Zip-Up Hoodie \n Get it here  https://tinyurl.com/y4xvqswc  \n#Bitcoin $BTC #BTC #Crypto #cryptocurrency #ETH #XRP #LTC #XVG #DGB,3,1
2019-10-01 13:02:19,"$200,000-$300,000 \n#Bitcoin $Btc $btc https://twitter.com/themooncarl/status/1178934587717586944 \xe2\x80\xa6",2,1
2019-10-01 15:35:46,@zilliqa #Community #Update\n1 Oct. 2019 \n\nhttps://blog.zilliqa.com/zilliqa-community-update-1-october-2019-dadaa4c9b63e \xe2\x80\xa6\n\n$zil #zil #zilliqa #bitcoin #btc #eth #ethereum #xrp #ripple #bch #ltc #eos #xlm #stellar #ada #cardano #xmr #tron #trx #dash #iota #bnb #neo #etc #xem #xtc #zec #vet #mkr #omg #zrx #qtum #dcr #ont #bat #lsk #ae,6,1
2019-10-01 18:06:23,$BTC flipped chart update\nWill it follow this fractal or will it trap at 8.6-8.8keks?\nThere are only two scenarios this or the latter\n\nP.S :\nif you want to trap a bull just put hay at the top of your stairs (they dont know how to go down stairs)\n#Bitcoin $BTC\n\n pic.twitter.com/uu7OU5nFpu,26,2
2019-10-01 12:34:30,"Ripple\xe2\x80\x99s XRP, Litecoin (LTC), And Stellar (XLM) Have The Highest Potential For Profit https://oracletimes.com/ripples-xrp-litecoin-ltc-and-stellar-xlm-have-the-highest-potential-for-profit/ \xe2\x80\xa6 #bitcoin #btc #xrp",2,1
2019-10-01 13:02:14,24H Bitcoin dominance: \n $BTC: 68.63 %  ( +0.35 %)\n $ETH: 8.86 %  ( +0.03 %)\n $XRP: 5.00 %  ( -0.23 %)\n $USDT: 1.89 %  ( -0.06 %)\n $BCH: 1.86 %  ( -0.05 %)\n\n#Bitcoin #BTC\nSee more at http://btc-dominance.com ,2,0
2019-10-01 17:18:36,$BTC / $USD daily chart.\n\nBitcoin chart presented without comment.\n\n#Bitcoin #Crypto #BTC pic.twitter.com/u60oWqJOt4,5,1
2019-10-01 23:00:02,"Go back in time on http://btcregistry.com   and see #historical #Bitcoin #btc data inc market cap, #blockchain size and #bitcoins in existence",3,1
2019-10-01 18:49:43,Bloomberg Crypto Analyst Says It\'s Time to Go Long on Bitcoin (BTC) https://dailyhodl.com/2019/10/01/bloomberg-crypto-analyst-says-its-time-to-go-long-on-bitcoin-btc/ \xe2\x80\xa6\n\n#bitcoin,0,0
2019-10-01 18:25:35,Why are we smart? HashMarket provides our buyers with an innovative way to invest in crypto. Be Smart and use HashMarket.\n\n#hashmarket #investment #investor #crypto #cryptocurrency #bitcoin #btc #mining #cryptominer\xe2\x80\xa6 https://www.instagram.com/p/B3Fee9xoUbN/?igshid=nbi68iksb5qg \xe2\x80\xa6,4,2
2019-10-01 10:18:14,5 Bitcoin Halving Facts You Need to Know. http://bit.ly/2oVhiVd  #Bitcoin #BTC #Crypto #Cryptomining #Cryptocurrency $btc #halving,0,0
2019-10-01 15:42:19,"ECB is a criminal organization that enslaves citizens w/ printed debt euros, debasing savings and enslaving entire generations with debt that they now have to pay trough their taxes across multiple generations.\n\nShut th #ECB, Buy #Bitcoin #BTC, earn back ur finantial sovereignity https://twitter.com/Schuldensuehner/status/1179057884887306240 \xe2\x80\xa6",3,0
2019-10-01 12:51:12,A US citizen was charged by the United States Commodity Futures Trading Commission (CFTC) with committing a $7 million @Bitcoin (BTC) fraud\n#Bitcoin #BTC #cryptocurrency #cryptonews #fraud #crypto \nhttps://coindoo.com/u-s-resident-faces-charge-of-7m-bitcoin-fraud/ \xe2\x80\xa6,0,1
2019-10-01 17:33:26,#Bitcoin $BTC #Ethereum $ETH #cryptocurrency #cryptotrading #accumulation #reaccumulation #Bulls #Bearshttps://www.tradingview.com/chart/BLX/Irwtj7Zd-BTCUSD-Reaccumulation-and-Bull-Market-ahead/ \xe2\x80\xa6,1,1
2019-10-01 21:14:20,"Venezuela Is Going to Use Crypto for Payments, Maduro Says \nhttps://www.cryptomak.co.uk/venezuela-is-going-to-use-crypto-for-payments-maduro-says/?utm_source=dlvr.it&utm_medium=twitter \xe2\x80\xa6\n\n#FCoin #FCoinJP #FCoinEurope #FMEX #Bitcoin #BTC #ETH #XRP #TRX #Crypto",6,3
2019-10-01 18:20:12,"Easy way to earn $130 dollars for free, join Coinbase:\nhttps://coinbase.com/earn/eos/invite/ynk09xdg \xe2\x80\xa6\n#bitcoin #btc #ethereum #sunday #eur #investment #motivatedmindset #follow #bitcoin #euro #FED #SEC #blockchain #mindfulness #BinanceUS #Kraken #OKEX #Million #Billion #Billionaire #State #maticpic.twitter.com/SqWXyT3vgK",0,0
2019-10-01 23:35:54,Our featured article for today! Please don\'t forget to subscribe to our daily newsletter at http://fintechnewshub.com/?edition_id=33912330-e4a4-11e9-8c91-0cc47a0d164b \xe2\x80\xa6 to receive our daily curated #crypto and #blockchain #news.\n\n#bitcoin #btc #ethereum #eth #ripple #xrp #cardano #ada #litecoin #ltc #eos #xlm #trx #dash #iota #xmr,3,1
2019-10-01 20:09:25,"The winner of big $TRX #GIVEAWAY is : @syntaX1093 https://twitter.com/syntaX1093?s=09 \n\nCongratulations!!! \n\nNew big giveaways are coming very, very soon guys, don\'t be disappointed! I\'ve prepared a huge surprise for you!\n\n#tron #trx #btc #bitcoin #cryptocurrency #crypto $BTC pic.twitter.com/YKqqXMhjqO",8,0
2019-10-01 20:00:17,"With #MobieCoin and #Stellar combined, we tell you, you got the best of both worlds.\n\n#Mobie #MobieX #MobiePay #MBX #MobieWallet #XLM #payments #rewards #cryptocurrencies #crypto #cryptocurrency #altcoin #bitcoin #btc #blockchain #eth #ethereum #investing #trading #portfoliopic.twitter.com/RDSV5eDH4Q",3,0
2019-10-01 13:30:01,"Historically, Bitcoin has a tendency to rally exponentially after its Halvings\n\nPeople tend to forget this whenever Bitcoin retraces\n\nIn the context of Bitcoin\'s Halving - this retrace is an excellent financial opportunity\n\nhttps://medium.com/swlh/bitcoin-halving-everything-you-need-to-know-4573dc5b528e \xe2\x80\xa6\n\n$BTC #Bitcoin #Crypto",47,8
2019-10-01 23:01:09, Whoa \n Cloak Flexfit Hat \n Get it here  https://tinyurl.com/y2wkmtyr  \n#Bitcoin $BTC #BTC #Crypto #cryptocurrency #ETH #XRP #LTC #XVG #DGBpic.twitter.com/VRIQ1jJmVV,1,0
