date,text,likes,retweets
2018-12-20 22:25:51,Breaking: Lawmakers look to change SEC\'s 72-year-old securities definition to exclude cryptocurrencies\n\nToken Taxonomy Act \n\nEstablished networks like #RippleNet will NOT be considered a security! \n\nWonka Knows!! \n\n#XRP\n#Ripple\n#Bitcoin\n#BTC \n#Crypto https://www.cnbc.com/2018/12/20/lawmakers-look-to-change-secs-72-year-old-securities-definition-to-exclude-cryptocurrencies.html \xe2\x80\xa6,141,43
2018-12-20 21:59:51,This would be a nice way to start 2019  $BTC #bitcoin pic.twitter.com/J7pFTgHkkJ,136,24
2018-12-20 22:53:50,Market Structure Cheatsheets for Trading\n\n#trading #btc #bitcoin pic.twitter.com/NLnRT6VVZR,351,84
2018-12-20 20:51:45,Possible Bullish + Macro level count for #btc #bitcoin that I see\n\nSubject to change as more data comes in - will keep my followers up-to-date. pic.twitter.com/rz4nhXSbDR,196,37
2018-12-20 21:57:17,"Bitcoin #BTC  jumped to a 2 week high of $4,108 today, validating short-term bearish-to-bullish trend confirmed earlier this week.\n\nThe relative strength index (RSI) on the hourly and 4-hour charts is now reporting overbought conditions. So hitting 5K is going to be a hurdle pic.twitter.com/AL2ocAruVY",12,6
2018-12-20 20:39:24,More incentives for people that want to learn more about the Crypto space. #Bitcoin #BTC #Crypto #Coinbase #Moneyhttps://www.coindesk.com/coinbase-will-soon-reward-you-for-studying-cryptocurrencies \xe2\x80\xa6,31,7
2018-12-20 17:04:33,$BTC #Bitcoin 1 hour - New bull break https://twitter.com/BigCheds/status/1075736275553005568 \xe2\x80\xa6pic.twitter.com/CgkNdiXTRP,70,12
2018-12-20 20:15:48,This A-B and B-C will be adjusted as it forms. But here is the play I am looking at before continuing a rally upwards. There are oscillator bear divs on almost all lowers TF\'s. $BTC #Bitcoin pic.twitter.com/7fLfTEffYS,23,7
2018-12-20 13:28:08,Our favorite store of value is gaining more dollar value right now.\n\n#bitcoin #crypto #blockchain #cryptocurrency #BTC @CoinMarketApp pic.twitter.com/RyHdH98TLt,34,6
2018-12-20 21:08:44,"Whether we get a nice XMAS present from the crypto gods, or not. I am not worried. do not day trade crypto. Its a good way to lose money fast. 90% of these guys are failing, as I kept warning them, manipulation is still rife. \n\n#Crypto #Bitcoin #cryptocurrency #BTC #LTC $Btc",51,8
2018-12-20 17:29:46,It\xe2\x80\x99s a great day for looking at charts  #bitcoin $btc pic.twitter.com/Ya6DJ60280,17,1
2018-12-20 15:30:03,"Bitcoin [BTC] traders were collecting coins at lower prices as bear fiasco unraveled, says research #bitcoin https://ambcrypto.com/bitcoin-btc-traders-were-collecting-coins-at-lower-prices-as-bear-fiasco-unraveled-says-research/ \xe2\x80\xa6",2,1
2018-12-20 18:27:21,From time to time it helps just to stop and take a moment to think and look at things in perspective.\n\nThe result: 2018 Bitcoin and Crypto Markets in Perspective - A lot of Potential \n\nConclusion: The future is bright and we are still early!\n\n#Crypto $CRYPTO #Bitcoin $BTC pic.twitter.com/GQdPPCaylL,53,11
2018-12-20 19:53:10,Breaking: US Lawmakers Look to Exclude Cryptocurrency From Definition of a Security and Limit SEC\xe2\x80\x99s Role in Crypto Regulation \n\n#Crypto #Bitcoin #BTC $BTC #XRP $XRP #Ripple #Ethereum $ETH @WillyWonkaXRP @Coin_fucius @XRP_Canada @fundstrat #TokenizeTheWorldhttps://dailyhodl.com/2018/12/20/breaking-us-lawmakers-look-to-exclude-cryptocurrency-from-definition-of-a-security-and-limit-secs-role-in-crypto-regulation/ \xe2\x80\xa6,57,20
2018-12-20 17:58:07,Very interesting article highlighting some of the more overlooked aspects of @Waltonchain $WTC. If you\xe2\x80\x99re looking to diversify into a promising project have a read of this:\n\nhttps://link.medium.com/AZJRyD47NS \n\n#cryptocurrencynews #bitcoin #$btc $eth $nano $vet $ven $iota $iotex #iot #retail,37,13
2018-12-20 23:00:35,Use my Binance referral link for instant access: https://ift.tt/2D1GOuU  => #binance #bitcoin #btc #cryptocurrency #blockchain #btc pic.twitter.com/6SQBC4CnAj,0,0
2018-12-20 15:01:08,Western Union Hints At Using #Cryptocurrency In Its Services https://www.ccn.com/western-union-#crypto-services/ \xe2\x80\xa6 #WesternUnion #CostaRica #blockchain #cryptocurrencies #Bitcoin #BTC #Attorneys,2,0
2018-12-20 20:07:47,#Ripple #XRP: Latest #BearableGuy123 Riddle. Examine All The Riddles Together!\nhttps://youtu.be/cjHlLhu7qIA \n#cryptocurrency #cryptocurrencies #crypto #xrpthestandard #xrparmy #xrpcommunity #xrpthebase #bitcoin #btc #ethereum #eth #stellar #xlm #fintech #technicalanalysis,7,1
2018-12-20 13:02:39,According to Orbis Research the AR market will continue to grow all around the globe.\n\n#augmentedreality #ar #casino #gambling #betting #gaming #ico #blockchain #cryptocurrency #virtualcasino #virtualdealer #blackjack #roulette #slots #mixedreality #bitcoin #ethereum #btc #ethpic.twitter.com/MktRkdPRx0,43,19
