date,text,likes,retweets
2019-06-19 23:00:57,CLASSICAL \nCHARTING\nPATTERNS\n\n$BTC $BTCUSD #BITCOIN pic.twitter.com/Aa2C683d0X,360,42
2019-06-19 23:20:51,The biggest lie the Fed ever told was they could reverse their policy of dropping rates whenever they wanted. \n\nNow Gold & #Bitcoin know that rates can only go negative. \n\nNew ATH for both Gold & BTC guaranteed. pic.twitter.com/Nq1jPiCTvP,242,69
2019-06-19 22:12:20,Are you paying attention yet?\n\n#Bitcoin / $BTC / $XBTpic.twitter.com/zmMlgmHtRK,32,9
2019-06-19 21:58:11,"Beautiful. Early bears chopped up, late longers chopped up. \n\nStill looks ready for trend continuation to me \n\n$BTC $BTCUSD #Bitcoin pic.twitter.com/eF7pzZcwPL",120,9
2019-06-19 19:17:14,"Please help us welcome \n\nDr. Guy Brandon to the \nWaves World Team\nChief Editor, Adviser\nhttps://www.wavesworld.io/2019/06/19/drguybrandon/ \xe2\x80\xa6\n\n#blockchain #loyalty #fintech #crypto #waves #startup\n#bounty #airdrops #bitcoin #mining #shop #token $waves \n$btc $ltc $eth #dash #cryptocurrency #bitcoinspic.twitter.com/3t3om3STGe",63,45
2019-06-19 23:09:02,Bitcoin. \n\n#Crypto #Cryptocurrency #Bitcoin #BTC #Ethereum #ETH #Ripple #XRP #EOS #Stellar #Litecoin #LTC #Cardano #Monero #TRON #IOTA #Dashpic.twitter.com/or8Yt9McNR,11,5
2019-06-19 23:44:54,#Binancecoin $BNB #Bitcoin $BTC \n\nDaily shows consolidation w/ good volume profile. breakout should take place in 1-2 days. Next target will be $54 dollars. \n\nHalfway towards the $100 $BNB journeypic.twitter.com/OiRvBpmPEi,33,7
2019-06-19 15:45:26,Pay attention. There\xe2\x80\x99s only one place for the price to go from here. \n\n#Bitcoin / $BTC / $XBTpic.twitter.com/aRdMdKw6xs,15,2
2019-06-19 22:18:19,"The world awakens to the fact that fiat currencies are worthless, now backed by nothing, especially daddy dollar. I expected  to shake first $ hegemony with a gold-backed yuan but the 1rst move came from within. Even FB no longer wants $$$.\nKeep ur #bitcoin $btc safu. pic.twitter.com/uEkMmm74xW",4,0
2019-06-19 23:53:51,"#BTC/USD ASIA \n\n#Bitcoin looking quite bullish after its defense of 9k over the last 48 hours was successful.\n\nNow approaching former resistances\n\nCMF: Plenty of buying pressure\nRSI: Just below overbought\n\nR: 9.3k, 9.5k 10k.\n\n$BTC pic.twitter.com/crCUlWS8wf",70,16
2019-06-19 22:16:01,#MotivatedGiveaway DISCOVER more than 10 other ways to make money from #bitcoin aside from trading... With just $10 or \xe2\x82\xa63600\nLearn secrets about #cryptocurrency that you never new. Learn how to manage risk and stop losing money in #bitcoin $btc\nLimited offer ends soon. pic.twitter.com/TSkV7BGdJl,9,6
2019-06-19 19:07:46,Apple Store: \nhttps://itunes.apple.com/us/app/safepay-cryptocurrency-wallet/id1465180332?ls=1&mt=8 \xe2\x80\xa6\n\nGooglePlay: https://play.google.com/store/apps/details?id=org.safecoin.safepay \xe2\x80\xa6\n\nWeb Version: \nhttp://Safepay.safecoin.org \n\n@Zelcash #zelcash #zel $zel\n#bitcoin #btc #cryptocurrency #SafePay #cryptotrading \n#cryptonews #cryptocurrencynews #cryptowallet #cryptonewsz #coindesk #crypto pic.twitter.com/IM8s5aAJmG,23,11
2019-06-19 17:28:40,#Bounty Campaigns coming soon!! Make sure you take part Help NVT make a positive impact in the #blockchain space. \n\n#BlockchainExpo #NVT $NVT #cryptocurrency #crypto #Bitcoin #BTC #ETH \n\nhttps://nvtnetwork.com pic.twitter.com/U8GjI8efQF,12,6
2019-06-19 14:54:00,"Will #Facebook\'s centralised currency #Libra, positively or negatively affect the price of #Bitcoin? #BTC #Crypto",4,5
2019-06-19 15:04:02,"The first time a title from the Sun is not clickbait. A data harvesting tool masquerading as a cryptocurrency to ""free the masses"". Just like Facebook was all about ""connecting us"".  \n\nhttps://www.thesun.co.uk/tech/9319668/facebook-launch-libra-cryptocurrency/ \xe2\x80\xa6 #crypto #libra #facebook #blockchain #bitcoin $BTC",3,0
2019-06-19 15:29:46,Just made in the Kimchi Socks shop. What do you think? #bitcoin #btc #cryptotwitter #mugpic.twitter.com/Ih0Y38UqHv,21,4
2019-06-19 20:54:46,Can we make a list below which \xe2\x80\x9ebig players\xe2\x80\x9c already accepting #Bitcoin #BTC ,47,1
2019-06-19 17:54:11,Major news coming for $LTC. Be ready! \n#Litecoin #LTC #Bitcoin #BTC #XRP #Ripple #ETH #Ethereum,6,2
2019-06-19 23:11:30,Let\xe2\x80\x99s go! #ltc #litecoin #bitcoin #btc Litecoin ATH incoming! https://twitter.com/BoPolny/status/1141479840249331712 \xe2\x80\xa6,7,3
2019-06-19 17:15:36,".\nLearning by doing\nBehold, sacrificial lamb\nTesting sweeping keys\n.\n#opendime #coldcard #bitcoin #btc #satoshis #youdontneedtobuyawholebitcoin #create #explore #learnbydoing #bitcoinnotblockchainpic.twitter.com/FuBDmW3Snz",2,2
