date,text,likes,retweets
2019-11-20 18:17:23, #CryptoGiveaway \n\nTo celebrate the launch of #CDL we\'ve teamed up with #CoinDeal \n\nWin $50 worth of #Bitcoin \n\n Like & Retweet\n Follow @JoshRoomsburg\n Follow @CoinDeal_\n Tag 3 Friends\n\nVisit: https://coindeal.com/ref/C94Y \n\n#Sponsored - #BTC #Crypto #Cryptocurrency pic.twitter.com/GexNMD2tO6,549,533
2019-11-20 20:13:15,Grayscale Investments just took the #crypto universe one step closer to finally getting a #bitcoin ETF...\n$GBTC $BTC pic.twitter.com/Cnbjt3ygZv,302,131
2019-11-20 22:11:44,We started accepting #bitcoin in june of this year. \nAt @room77_berlin I met a guy who was super nice & explained to me all the basics about Bitcoin & got me interested in getting btc myself instead of using bitpay & receiving euros. The next day I found out he was @aantonop 1/6,357,62
2019-11-20 23:48:43,If we assume all coins that did not move for more than 10yrs are lost and remove them from total circulation amount then in the last 7 days number of coins out there was decreasing!\n\nThere were more coins that became 10y dormant than mined ones.\n\n#bitcoin #btc #cryptocurrency pic.twitter.com/xkmJ3qQpWR,94,14
2019-11-20 23:56:50,"To win 10.000 $BLC coins you MUST:\n\nLike & Retweet\nFollow @BLC_Pro \nTag 5 Friends\nComment ERC20 Address\n\n1 random winner, Giveaway end 21.11.19\n\nGood Luck.\n\n#BLOOM #BLC #giveaway #crypto #cryptocurrency #Airdrop #Airdrops #bountyhunters #HODL #bitcoin $BTC #airdrophunterspic.twitter.com/OkmKzqK7ZC",75,75
2019-11-20 20:28:04,"Web 3.0 initiatives can drive global #crypto adoption -\nWeb browser @Opera launched in-browser transactions & wallet for #Bitcoin, #Ethereum & #TRON\n\n#BTC - 1st gen\n#ETH - 2nd gen\n#TRX - 3rd generation blockchain\n\nTRON is best positioned to support Web 3.0https://cointelegraph.com/news/web-30-initiatives-can-drive-crypto-adoption-across-the-globe \xe2\x80\xa6",130,65
2019-11-20 17:53:13,"BTC is not #Bitcoin, but since you are describing BTC, you are correct.   Original #Bitcoin which is now only #BSV, massively scales and has real utility and can do so many things that its embarrasing that you don\'t understand this. ",72,8
2019-11-20 20:00:47,"Bulls tried, bears won. #Bitcoin $BTC pic.twitter.com/A0RUXYnUdh",5,0
2019-11-20 15:02:08,Apollo Facts\nA dose of Apollo facts you did and didn\'t know!\n\nApollo fact #103 #BitmartExchange\n\nIf you don\'t have an account yet be sure to sign up today at http://bitmart.com \n\nWhat\'s Next? #apollonauts\n\n#apl #bitcoin #btc #cryptocurrency pic.twitter.com/0VmWAEnTeb,85,48
2019-11-20 23:24:21,"As of today, more than 1Mil coins have been dormant for more than a decade!\n#bitcoin #CryptoNews #btc \n\nhttps://digitalik.net/btc/dormant_coins \xe2\x80\xa6pic.twitter.com/FNhgfPTqjX",47,10
