date,text,likes,retweets
2019-08-16 21:33:18,Even #NASDAQ knows #BSV is the original #bitcoin. Not #btc. pic.twitter.com/3Vdlbjmyrw,160,36
2019-08-16 21:47:19,.\xe2\x81\xa6@Bakkt\xe2\x81\xa9 is approved #Bitcoin #BTC pic.twitter.com/x5Y4cbsTLn,77,18
2019-08-16 13:58:05,Huge Airdrop Of 50 SynchRobit(SNB)\nBiggest Revolution In Crypto Industry\nJoin Telegram:https://t.me/snbex \nJoin Airdrop:https://bitcointalk.org/index.php?topic=5176088 \xe2\x80\xa6\n\n#airdrop #bounty #freetoken #freecoin #bitcoin #ico #cryptocurrency #btc #crypto #Ethereum #giveaway #bounty #BTC #synchrobitpic.twitter.com/CFPArRLSEC,336,278
2019-08-16 18:19:19,Intercontinental Exchange\xe2\x80\x99s #bitcoin (BTC) futures trading platform @Bakkt has been \xe2\x80\x9ccleared for launch.\xe2\x80\x9dhttps://bit.ly/31IeEjB ,47,21
2019-08-16 15:50:29,#Bitcoin / $BTC\n\nDo you see what I see? pic.twitter.com/97q5iGqCd9,44,3
2019-08-16 17:57:49,If you want to support #hongkong Buy xrp and short Bitcoin (China) #xrp #btc,110,19
2019-08-16 14:30:59,Apollo Facts\nA daily dose of Apollo facts you did and didn\'t know!\n\nApollo fact #28\nThe up-time of Apollo Currency is greater than 99.99%\n\nWhat\'s Next? #apollonauts\n\n#apl #apollocurrency #bitcoin #cryptocurrency #btc #blockchainpic.twitter.com/uLiERvir7e,81,31
2019-08-16 22:35:22,"$BTC #BITCOIN\n\nBearish retest so far it still looks like. Rejection at the $10,600 barrier. \n\nBreaking that would give me a bullish view. \n\nFor now it looks like a rising wedge / bearish flag structure with retests of $9,400 area incoming. \n\n$10,600 is key (also on weekly scale) pic.twitter.com/Yqf47qOHgO",53,9
2019-08-16 17:07:19,Finally! Bakkt will launch its physically delivered Bitcoin futures in September!\n\nThey have received the green light from the CFTC through the self-certification process and user acceptance testing has begun.\n\nThe institutions are coming! \n\n#Bitcoin $BTC #BTC #Crypto pic.twitter.com/c9D3uVGKxc,68,9
2019-08-16 19:15:31,"Slicer is going through some major project changes right now, these changes are final. \n 3 Million SLCR is burned \n 1 Million SLCR is the Initial Supply \n 2472 Initial Holders \n First Main Exchange is ForkDelta  \n#slcr #slicer #ethereum #eth #bitcoin #btc",14,8
