date,text,likes,retweets
2019-05-22 23:15:24,"Biggest argument nocoiners have against #Bitcoin is that it\xe2\x80\x99s \xe2\x80\x98not money,\xe2\x80\x99 but when pressed to define money, they can\xe2\x80\x99t. \n\nWhen asked to explain what part of the technology they don\xe2\x80\x99t like, they have no idea. \n\nWhen asked why BTC has become so popular, they say it hasn\xe2\x80\x99t.",946,232
2019-05-22 18:45:00,"#Bitcoin (BTC) registered double-digit gains for three consecutive weeks gaining 17.5% over the last.  But, don\xe2\x80\x99t forget that BTC was worth $19,650 just two years ago.  BTC is a highly speculative asset, not a currency.\nhttps://www.coindesk.com/first-since-2017-bitcoin-price-logs-double-digit-gains-for-third-week \xe2\x80\xa6",27,10
2019-05-22 22:08:59,Sometimes this is what it takes to pull off a winning trade in crypto $BTC -#Bitcoin pic.twitter.com/pGm9wT00qq,240,33
2019-05-22 15:40:12,Cryptocurrency Bull Market Progress:\n\n\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 4.6%\n\n$BTC #Bitcoin $crypto,177,12
2019-05-22 15:25:30,#Bitcoin #BTC Bear break of the 4 hour EQ and daily inside bar with no follow through = bullish. Daily chart sure shaping up like a cup and handle currently.,141,21
2019-05-22 22:16:12,What in the world is this? #crypto #blockchain #cryptocurrency #building #Lindaproject $Linda #teaser #platform #rebrand #msw #mystakingwallet #bitcoin #btc #deltadirect #google #apple #cryptotwitter #cryptonewspic.twitter.com/CUy9i6dXpd,53,19
2019-05-22 17:02:22,What are you going to #hodl for a 5 year plan? Look at the historic gains & plan ahead... $btc #bitcoin #alts #digibyte #litecoin #ripple #tron  \n#crypto Plan ahead ,84,31
2019-05-22 18:46:07,There is no bad time to start averaging into bitcoin.  Note that starting to buy at a bubble top in 2014 gets a better price long term than starting to buy a year later at the bottom.  #Bitcoin $BTC #BitcoinChartspic.twitter.com/i9TtQUimmj,123,55
2019-05-22 20:50:47,#Digibyte (#DGB) back in top 50 and making double-digit gains: Time for investors to smile\n#blockchain #Crypto #bitcoin #BTC\n#LitecoinFam #LTCUSD #LTC\n https://cryptorecorder.com/2019/05/22/digibyte-dgb-back-in-top-50-and-making-double-digit-gains-time-for-investors-to-smile/?amp \xe2\x80\xa6,20,7
2019-05-22 16:04:00,STOP\n\nGoing LIVE today @ 3pm est w/ @tryLolli of http://lolli.com  where you can shop online & earn #Bitcoin $BTC\n\nStart stacking Sats here: https://lolli.com/ref/coTYivgQZY  \n[referral link]\n\nComment questions & topics below\n\nWIN $10 in BTC \nLIKE\nRETWEET\nends today pic.twitter.com/6nbZzPmiwe,47,19
