date,text,likes,retweets
2019-10-14 22:15:13,"112,027 BTC ($933,000,000 USD) transferred in a single transaction for the price of a cup of coffee (Tx fee = $3.89). #bitcoin\n\nhttps://www.blockchain.com/btc/tx/b94f609164177acd3451ee445447fb85eb66efefff4c3f324cc28ec5ff78d48b \xe2\x80\xa6",1658,557
2019-10-14 15:54:15,"2nd Diwali Month Giveaway \n\nPartnered with @barginex for 0.02 #Bitcoin Giveaway (approx \xe2\x82\xb912,000)\n\nAdd 2 real friends in comments & reweet this tweet\n\nFollow @desicryptohodlr, @barginex\n\nJoin my telegram http://t.me/IndianCryptoUpdates \xe2\x80\xa6\n\n2 lucky winners win 0.01 BTC each pic.twitter.com/ysa4LgrJre",308,270
2019-10-14 15:36:15,"Quote;\n\n\'Through this new proposal the EU wants to get more control over your savings account. When a bank is in trouble, they\'ll freeze your account and decide how much money you can get out of it.\'\n\nThese type of things make me quite angry. \n\nLong Bitcoin.\n\n$BTC #BITCOIN",109,22
2019-10-14 22:41:03,"Be fearful when the market is greedy, and be greedy when the market is fearful.\n\n#cryptocurrency #trading #psychology #BTC #TRX $TRX #BTT $BTT $WIN $BTC #tron #bitcoin #bittorrent #wink",97,16
2019-10-14 10:15:14,Very interesting data points at the E-Sim connect conference in London! Consumers want the freedom of choice by operators and the mobile data liberation! Click here for the conference info: https://bit.ly/2hC8q1y  #dentcoin #btc #eth #bitcoin #eSIM #GSMA #5G $dent #ethereumpic.twitter.com/v0WXo7bRw4,127,42
2019-10-14 23:23:41,"#LightningNetwork \n\nhttp://1ML.com  observed:\n10,151 nodes (5,855 with active channels)\n35,174 channels\n818.344 BTC capacity ($6,826,392)\n\nmedian node capacity: 0.005 BTC ($41.21)\n\npast 24h:\n+7 nodes +103 channels +0.784 BTC ($6,536)\n\n#Lightning #LN #bitcoin $BTC",21,8
2019-10-14 14:00:18,"$BTC #BITCOIN & #CRYPTO\n\nTotal marketcap doesn\'t look bad at all.\n\nAs long as green holds, this could become a giant falling wedge, likely to break out in November and could be the beartrap of the market. pic.twitter.com/Woof3X72Yg",60,10
2019-10-14 18:31:18,"On-chain data and the on-balance volume indicator (OBV) support the argument that investors are accumulating #Bitcoin, explains $BTC trader @filbfilbhttps://ct.com/7x9x ",55,14
2019-10-14 14:26:34,"what do you think about the #bitcoin price every 1 year before and after bitcoin halving, the next halving is May 2020 and it\'s very close it won\'t be long\nhttps://www.bitcoinblockhalf.com/ \n\n#blockchain #ethereum #cryptocurrency #bitcoin #btcusd #BTC pic.twitter.com/NX2xzpraAL",7,3
2019-10-14 13:46:29,The Crypto #Altcoins are picking up steam! \n\nCheck out the Volume % Leaders only seen on the new @DigiLitMobile App\n\n$DGD - 3670%\n$AMB - 2854%\n$SNGLS - 1071%\n$TNB - 790%\n$SNT - 773%\n$DOCK - 676%\n$VIA - 668%\n$STRAT - 465%\n\n#Bitcoin $BTC & #CryptoTrading #MadeEasy!pic.twitter.com/qUTkhidzKR,6,5
2019-10-14 18:35:46,\xe2\x82\xbf  Cardano Team Talks About Incentivized Staking Testnet l bitcoin: https://www.youtube.com/watch?v=4H1RciAgM_0 \xe2\x80\xa6\n\n#bitcoin $btc #bitcoinnews #bitcoinnewstoday #cryptonews #cryptonewstoday #cryptocurrency #cryptocurrencynews #cryptocurrencynewstoday #veChain,4,2
2019-10-14 20:29:25,#Mobie looks to allow users to send & receive both #fiat and #cryptocurrency to anyone in the world within seconds.\n\n#MobieX #MobiePay #MobieCoin #MBX #XLM #MobieWallet #payments #rewards #crypto #altcoin #bitcoin #btc #blockchain #eth #ethereum #banking #finance pic.twitter.com/PeaEhotAfm,6,1
2019-10-14 19:26:33,Captain Kirk mines Bitcoin with Solar Energy in Southern Illinois! #FunFact #Bitcoin #BTC $BTC #StarTrekhttps://twitter.com/APompliano/status/1183717547469922304 \xe2\x80\xa6,2,0
2019-10-14 17:48:39,Putting people in prison for their ideas: first step towards reinstating a police state in Spain. Time for plan \xe2\x82\xbf  #bitcoin #BTC #SentenciaDelProces #Cataloniahttps://www.theguardian.com/world/2019/oct/14/catalan-separatist-leaders-given-lengthy-prison-sentences \xe2\x80\xa6,2,2
2019-10-14 23:59:01,"TOP 3 Price Predictions: BTC, ETH, XRP \xe2\x80\x94 XRP Gains 5%, Leaving Bitcoin and Ethereum Behind\n\n#Bitcoin $BTC #BTC #Crypto #Ethereum #ETH $ETH #XRP $XRP #Ripplehttps://u.today/top-3-price-predictions-btc-eth-xrp-xrp-gains-5-leaving-bitcoin-and-ethereum-behind \xe2\x80\xa6",2,0
2019-10-14 22:43:14,"Why do banks control our money? In my opinion, Bitcoin, Metal Pay and Crypto means financial independence, sovereignty and freedom. #bitcoin #btc @metalpaysme #metalpay #mtl #crypto #cryptocurrency #cryptocurrencies #alts #altcoin #altcoins #altseason",3,0
2019-10-14 22:27:02,"Bitcoin (BTC) Price Trend Remains Negative Below $8,400 #Bitcoin #btc https://www.newsbtc.com/2019/10/14/bitcoin-btc-price-trend-remains-negative-below-8400/ \xe2\x80\xa6",0,0
2019-10-14 22:14:05,This is governments trying to regulate bitcoin.\n\n http://ElixiumCrypto.com/join/  \n\nClick now to Join the Elixium Trading Group \n\n#Crypto #Cryptocurrency #Bitcoin #BTC #Ethereum #ETH #Ripple #XRP #EOS #Stellar #Litecoin #LTC #Cardano #Monero #TRON #IOTApic.twitter.com/j9nXM8VrXC,5,2
2019-10-14 22:00:02,"Bitcoin - BTC\nPrice: $8,348.10\nChange in 1h: -0.27%\nMarket cap: $150,201,021,953.00\nRanking: 1\n#Bitcoin #BTC",0,0
2019-10-14 21:43:58,#Crypto movers in the past 24 hours.  #altcoins $ZRX $EKT $WIN $REN $BAT $HT $AE $SEELE $STRAT $ALGO $XVG $BCN $MAID $CRPT #trading #investing #bitcoin $BTC $ETH $XRP #MondayMood  Best #Cryptocurrency #heatmaps at http://www.quantifycrypto.net  come check us outpic.twitter.com/9vFoRgdvtS,5,0
2019-10-14 22:42:09,"Bitcoin (BTC) Price Trend Remains Negative Below $8,400 #Bitcoin #btc https://www.newsbtc.com/2019/10/14/bitcoin-btc-price-trend-remains-negative-below-8400/ \xe2\x80\xa6",0,0
2019-10-14 21:30:56,"Great Article on @hackernoon: \n\n""Bitcoin Bull Market Diaries Volume 6 Interview with Crypto Meme Central (@CryptoScamHub)""  by @piratebeachbum \n\n#bitcoin #btc #crypto \n\nhttps://hackernoon.com/bitcoin-bull-market-diaries-volume-6-interview-with-crypto-meme-central-ut1rm3trb \xe2\x80\xa6",8,2
2019-10-14 21:15:23,Be honest though how perfect was that bearish gartley harmonic though on $BTC Train your eye to make that \n#Bitcoin #BTC pic.twitter.com/4lRRCZ2cS9,42,4
2019-10-14 21:00:03,"Tomorrow\'s Bitcoin(BTC) forecast is\n        \n\xe2\x96\xb3UP 80% \n\xe2\x96\xbcDOWN 20%\n\n#Bitcoin, #BTC\n\nBitcoin Forecast (iOS)\nhttps://itunes.apple.com/app/id1404198250 \xe2\x80\xa6pic.twitter.com/YigM9Lexgv",0,0
2019-10-14 20:46:10,I got to ask @aantonop an important question at the @Blockchain_ABC event. What would you guys do if you had a whole #bitcoin? #bitcoin #btc #blockchain #andreasantonopoulos #events #kids #education #question #haagendazs #catchbox #ethereumpic.twitter.com/egNUOnc75w,15,2
2019-10-14 20:11:37,"Stay updated with all the latest developments in the space, and find out about the most exciting news that came out during the past week.\n\n Insider Newsletter #16: https://cryptocalibur.com/newsletter-16/ \n\n#unicef #ripple #xrp #bitcoin #btc #ethereum #cryptocurrency #crypto #news #etf #cardanopic.twitter.com/5nF6M8ppwN",1,2
