date,text,likes,retweets
2019-01-18 14:00:14,Just spoke with my uber driver and she knew about #Bitcoin but had no idea about how the Federal Reserve just prints currency.\n\nAnd she is convinced $BTC is a pyramid scheme. \n\nWe are early and we need more education material. ,1166,159
2019-01-18 18:03:35,If $BTC #Bitcoin can\xe2\x80\x99t run when the government is shut down then when is it going to run?,100,3
2019-01-18 17:58:20,$10000 in #Bitcoin #BTC on 18 july 2010 pic.twitter.com/Lyvu2WyrhW,50,9
2019-01-18 19:30:27,U.S. Token Taxonomy Act may open the door for business and institution adoption of #cryptocurrency. This looks like a step in the right direction.\n#BTC #Bitcoin #Crypto #Altcoins #ETH,179,60
2019-01-18 23:55:46, EunoCoin(EUNO) is listed on @bitexlive  \nYou can trade with BTC:EUNO USDT:EUNO LTC:EUNO DOGE:EUNO pair\nHappy Trading!\n\n@EunoCoin @EmanuelCoin #EunoCoin #EUNO #bitexlive #cryptocurrency #eth #usdt #addcoin #bitcoin #btc #ethereum #eth #bounty #airdrop $USDT $BTC $ETH $XRP pic.twitter.com/Lu2KaMLCOH,33,20
2019-01-18 18:24:43,#Blockchain\'s Most Difficult Problem and How #Zilliqa Solves It\n\nhttps://dgaming.com/blockchains-most-difficult-problem-and-how-zilliqa-solves-it/amp/?__twitter_impression=true \xe2\x80\xa6\n\n$zil #zil #bitcoin #btc #ethereum #eth #xrp #ripple #bch #eos #xlm #stellar #ada #cardano #xmr #tron #trx #dash #iota #bnb #neo #etc #xem #xtc #zec #vet #crypto #ico #sto #coinbase #binance,14,4
2019-01-18 14:10:12, Coinchase #Airdrop\n\nhttp://bit.ly/CoinChaseCCH \n\n 80 CCH reward\n Earn up to 20% commission\n\n#Bounty #Giveaway #CryptoCurrency #Blockchain #Bitcoin #BTC #BCH #BSV #BTG #Ethereum #ETH #Litecoin #LTC #Ripple #XRP #EOS #XLM #TRX #ADA #XMR #BNB #DASH #XEM #NEO #GAS #WAVES #ZEC,1,0
2019-01-18 22:24:04,Binance Expands Fiat-to-Crypto Exchange Into Europe Via Jersey - http://bit.ly/2QYewa1 \n #bitcoin #btc #bitcoinnews #cryptocurrency #blockchain #cryptocurrencynewspic.twitter.com/3fji9u10ab,3,5
2019-01-18 15:03:32,No deposit and withdrawal fees until end of January as well! #trading #exmarkets #exchange #fees #crypto #cryptocurrency #btc #bitcoin https://twitter.com/mrmaheshr012/status/1086277637847232514 \xe2\x80\xa6,34,24
2019-01-18 22:17:04,There isn\'t a corner of the globe that hasn\'t been touched by social media.\n#crowdfunding #startups #crowdfundingcampaign #cryprocurrency #crypto #bitcoin #btc #ethereum #eth #blockchain #cryptorewards #cryptoperks #perks #kickstarter #indiegogo #startengine #photosharingpic.twitter.com/lYjnZPEyb0,5,2
2019-01-18 14:34:57,DAPS stays strong in every situation!\nQ2 mainnet soon!!!\n\n$DAPS #DAPSfam #DAPS #DAPSisComing #DAPStoken #DAPScoin #ERC20 #bitcoin #BTC #token #ETH #ETF #LTC #etherium #ECA #blockchain #privacy #cryptocurrency #coinspic.twitter.com/mVACv3wbDt,60,23
2019-01-18 21:23:47,"A new #masternode project launched, get some free coins by #airdrops and #bounties Join discord https://discord.gg/ynr9uWT  \n#giveaways #contest #win #free #cryptocurrency #crypto #bitcoin #btc #eth #dash",2,0
2019-01-18 08:05:03,The top 10 exchanges represented more than 60% of total spot market volume in December. This has not changed significantly in recent months. http://ow.ly/KDa130nlzEu \n\n#ExchangeNews #cryptotrading #bitcoin #btc #cryptocurrency #digitalassetspic.twitter.com/pBqDdWiqll,2,1
2019-01-18 20:07:12,"Use #cryptocurrencies #bitcoin #BTC #Ethereum #ETH #Monero #XMR, ...? Then you trust peer to peer networks with your money. Trust Rakem for #crypto secure p2p messaging/calling. Rakem for #privacy #encryption. Signup now get total #encryption for 2 years!http://Raketu.com ",5,1
2019-01-18 21:55:07,"You will be able to buy #BTC at Safeway or Albertsons stores in California, Texas and Washington.  Bitcoin ATM company Coinme is partnering with coins-to-cash converter Coinstar. #Bitcoin ATMs are on the rise. #Adoption #Crypto #Cryptocurrency",72,19
2019-01-18 17:49:07,"Pantera CIO: New Cryptocurrency Could Outperform Bitcoin, XRP and Ethereum\n\n#Crypto #Bitcoin #BTC $BTC #XRP $XRP #Ripple #Ethreum #ETH $ETHhttps://dailyhodl.com/2019/01/18/pantera-cio-new-cryptocurrency-could-outperform-bitcoin-xrp-and-ethereum/ \xe2\x80\xa6",3,2
2019-01-18 09:13:06,The newest generation of perpetual swap - Trade with up to 100x leverage on a platform built by former NASDAQ/NYSE engineers.\n\nLaunching Q1 2019 - #bitcoin #btc #ethereum #crypto #eth #interdax https://www.interdax.com/launch-contest/?kid=V7PK7 \xe2\x80\xa6,2,0
2019-01-18 21:02:21,Only @BittrexExchange can you send & trade #DigiByte $DGB in $USD in 5 min\nNOW its fastest tradable #Decentralized #Blockchain\nTY for 20 confirmations = 300 secs = 5 min\n#Bitcoin $BTC #LiteCoin $LTC #Ethereum $ETH @cryptomanran @BKBrianKelly #Fintech #China #Russia #USA @Trezorhttps://twitter.com/BittrexExchange/status/1085955006011006976 \xe2\x80\xa6,26,11
2019-01-18 19:27:41,Invest and Bet with #Bitcoin #BTC at https://bit-exo.com         \n\nTotal Invested:\n1.69431773 BTC\n\nTotal Wagered:\n6.63428277 BTC\n\nTotal Profit:\n0.11373994 BTC\n\nMax Profit Per Bet:\n0.01715806 BTC\n\n#crypto #casino #provablyfair #bxo pic.twitter.com/RXd5cjxuZ5,3,0
2019-01-18 19:45:40,Fake http://Blockchain.com  promotion!!! Do not trust!! #bitcoin #btc #crypto #CryptoNews they are fishing for account info is my guess!!pic.twitter.com/e3mbkaGD9y,3,1
2019-01-18 22:47:05, Decentralized(DCA) is listed on @bitexlive  \nYou can trade with BTC:DCA USDT:DCA LTC:DCA DOGE:DCA pair\nHappy Trading!\n\n@DCAtokenService #Decentralized #DCA #bitexlive #cryptocurrency #eth #usdt #addcoin #bitcoin #btc #ethereum #eth #bounty #airdrop $USDT $BTC $ETH $XRP pic.twitter.com/4z8m7dQSuX,20,17
2019-01-18 21:35:24,Read #Crypto & #Forex news: https://bitcoin.cartel.click \n\nUSD/JPY on approach to its US-time high https://www.forexlive.com/news/!/usdjpy-on-approach-to-its-us-time-high-20190118 \xe2\x80\xa6 #Bitcoin #Btc #Cryptocurrency,1,0
2019-01-18 19:04:21,are you ready? \n\n#crypto #bitcoin #btc #cardano #ada #cryptotrading #cryptocurrency #cryptocurrencynews #china #bullrun2019https://in.finance.yahoo.com/news/booming-chinese-capital-outflows-may-175719043.html \xe2\x80\xa6,0,1
2019-01-18 16:03:30,#CoinMarketCap #CryptoCurrency #Bitcoin #BTC #Altcoins #Trading #Trader #CryptoTrading\nGLOBAL MARKET CAP A.T LOG SCALE 2019pic.twitter.com/JDFIrnr0YY,3,0
2019-01-18 17:13:05,You Can Now Buy Bitcoin at Some Grocery Stores in the US https://www.coindesk.com/coinstar-partnership-aims-at-expanding-bitcoin-purchases-in-grocery-stores \xe2\x80\xa6 via @CoinDesk #CryptoNews #cryptocurrency #cryptocurrencies #digitalcurrency #altcoins #Bitcoin #BTC #Coinstar #Crypto2019 #CryptoFam #cryptoassets #cryptotwitter #cryptoinvestor #Cryptos #crypto,3,0
2019-01-18 17:06:40,Bitcoin Price Consolidation May Have Weakened Bear Case https://www.coindesk.com/bitcoin-price-consolidation-may-have-weakened-bear-case \xe2\x80\xa6 via @CoinDesk #CryptoNews #Crypto #cryptocurrencies #cryptocurrency #Crypto2019 #Bitcoin #BTC #cryptomarkets #cryptoassets #cryptoinvestor #cryptotwitter #CryptoFam #digitalcurrency #cryptotrading,2,1
2019-01-18 19:40:50,At what price will you sell your bitcoin? \n$BTC $BTCUSD #bitcoin,1,0
2019-01-18 21:33:50,The newest generation of perpetual swap - Trade with up to 100x leverage on a platform built by former NASDAQ/NYSE engineers.\n\nLaunching Q1 2019 - #bitcoin #btc #ethereum #crypto #eth #interdaxhttps://www.interdax.com/?kid=TVYDS ,1,0
2019-01-18 20:41:26,This Speech Will Change Your Life  | Carl Sagan https://youtu.be/W5c59qUUnAY  #CryptoForClimate #Bitcoin #BTC #VergeCurrency #XVG #yellowvests #GuiletsJaunes #Brexit #Bernie2020,1,0
2019-01-18 19:25:46,A huge shout out to @247BitsHQ & @VergeJaguar! \n\nThank you so much for the awesome gift! \n\n20% Off when I purchased using code: VERGE\n\nThese #Cold #Storage wallets are LIT!\n\n#XVG #Verge #VergeFam #VergeCurrency #Wallets #TPAY #Tokenpay #Bitcoin #BTC #Crypto #247Bits #LTCpic.twitter.com/nlGrl4TmjV,47,28
2019-01-18 20:41:26,Trust Bitcoin - Not Your Government https://youtu.be/H26US_p4D88  #CryptoForClimate #Bitcoin #BTC #VergeCurrency #XVG #yellowvests #GuiletsJaunes #Brexit #Bernie2020,1,0
2019-01-18 18:31:25,Japanese Bitcoin [BTC] miners migrate to Mongolia for cheaper electricity\n\nRead More: http://read.cryptobeanie.com/article/japanese-bitcoin-btc-miners-migrate-to-mongolia-for-cheaper-electricity/8501 \xe2\x80\xa6\n\n#altcoins #bitcoin #news #social #trading_view #btc #mongolia #news,0,0
2019-01-18 17:42:17,"@cred_fin A test version of the trading platform has been added to the top menu of the site https://bitcoin-sport.org/  on the right. \n\n#BitcoinSport, #Bsport #TokenSale #Blockchain #Bitcoin #BTC #Ethereum #ETH #ICO #Waves",1,0
2019-01-18 15:25:15,#Ripple #XRP HODLers Are Hibernating Until Regulatory Clarity But Will Unit-e Be A Threat To XRP?\nhttps://youtu.be/RtFvmGsKbrE \n#cryptocurrency #cryptocurrencies #crypto #xrpthestandard #xrparmy #xrpcommunity #xrpthebase #bitcoin #btc #digitalassets #digitalasset #fintech,11,2
2019-01-18 20:49:12,How BlockEx Went From a $24 Million ICO to Layoffs in Less Than a Year https://www.coindesk.com/how-blockex-went-from-a-24-million-ico-to-layoffs-in-less-than-a-year \xe2\x80\xa6 #blockchain #bitcoin #btc,1,0
2019-01-18 16:25:16,Better Buy: Bitcoin Investment Trust vs. Bitcoin (BTC) - Yahoo Finance https://yhoo.it/2suOQrQ  #Bitcoin,0,0
2019-01-18 22:49:47,"Better Buy: #Bitcoin Investment Trust vs. Bitcoin (BTC) Bitcoin (BTC-USD), the largest cryptocurrency in the world by market cap, has delivered dismal returns for investors over the past year or so. Since peaking at nearly $ 20,000 i... http://www.moneyhealthfinance.com/better-buy-bitcoin-investment-trust-vs-bitcoin-btc-4/ \xe2\x80\xa6 #ai #finance #news",2,0
2019-01-18 17:11:37,#Cryptocurrency payroll service provider Bitwage has entered into a partnership with a Texas-based firm Simply Efficient HR.\n\nThe move will now enable regular payroll employees all over the U.S. to receive salaries in #Bitcoin (#BTC) and #Ether (#ETH).https://news.bitcoin.com/american-companies-can-now-settle-payroll-taxes-in-cryptocurrency-via-bitwage \xe2\x80\xa6,1,0
2019-01-18 23:56:06,"Morning Bitcoin Price Malaysia: $3630 / 14,923 MYR = 1 BTC\n#bitcoin #btc #buybitcoin #sellbitcoin #bitcoinmalaysia #belibitcoin #jualbitcoin #bitcoinexchange #bitcoinprice #localbitcoins #bitcointrading #crypto #blockchainpic.twitter.com/4uv5wzzOmM",2,0
