date,text,likes,retweets
2019-09-15 16:55:22,I like this a lot. \n\n$BTC #BITCOIN pic.twitter.com/hIgCxCgceK,297,37
2019-09-15 16:17:04,"In February when $BTC traded at $3400, people was afraid it would die.\n\nOnly 7 months later #Bitcoin is promoted on one of the biggest events in the world to billions of viewers worldwide through Premier League! pic.twitter.com/dbz9uG0lLJ",382,75
2019-09-15 17:41:56,"If S&P 500 breaks to new highs (which we expect), new highs in #bitcoin $BTC should soon follow. \n\n- many bitcoin tailwinds but the trendless macro has been a headwind lately\n\ncc: @CNBC @lizzygurdus\nTom Lee: Bitcoin + S&P 500 heading to new all-time highs https://www.cnbc.com/2019/09/15/tom-lee-bitcoin-and-sp-500-are-heading-to-new-all-time-highs.html \xe2\x80\xa6",377,93
2019-09-15 19:58:48,A big shout out to the #crypto community  for the 1.20 btc (~$12 500) received till 2 years with the #Bitcoin QR codes on my 5 #StreetArt frescoes. A lot more murals to come very soon!  #crowdfunding https://twitter.com/pascalboyart/status/1173325050176520192/photo/1pic.twitter.com/ojofshwp50 pic.twitter.com/Z2jVH7tM79,167,35
2019-09-15 20:11:11,"Who will hit 1 billion mcap first\nIll give 5 ppl 100 $MATIC who FOLLOW ME, VOTE n RT\n#Crypto #matic\n$btc $ftm #btc #eth $ftm $dusk\n#airdrop #bounty $one #free #bitcoin #ico #cryptocurrency #btc #perlin #Ethereum #giveaway #bounty #BTC #xrp #freetoken #ETH #trx #bnb #altcoin #dag",124,126
2019-09-15 12:33:13,"#bitcoin - $BTC\n\nStill patiently waiting \n\nPretty much one week till @Bakkt goes live, by then price will have reached the apex of pattern.\n\nBull confirmation: close above 11.2k\nBear confirmation: close below 9.5k\n\nTill then - don\'t get chopped out pic.twitter.com/hdSr2DqopV",79,17
2019-09-15 15:00:41,Apollo Facts\nA dose of Apollo facts you did and didn\'t know!\n\nApollo fact #7\nApollo will feature Atomic Swaps.\n\nWhat\'s Next? #apollonauts\n\n#apl #apollocurrency #bitcoin #cryptocurrency #btc\n#AtomicSwapspic.twitter.com/bVI0vUV43K,103,43
2019-09-15 15:50:01,Watford vs Arsenal playing now. Millions of eyes will see the Bitcoin logo today. So surreal. #bitcoin #btc pic.twitter.com/PSzLGiEqOU,56,12
2019-09-15 20:53:08,"1.20 btc (~$12 500) received with #Bitcoin QR codes on the 5 street art frescoes I painted till 2 years!  Big thx to the community for your precious help, without you it wouldn\'t be possible. Lot of new murals are coming very soon  (to see the 5 mu\xe2\x80\xa6 https://ift.tt/31n0KE0 ",90,24
2019-09-15 18:30:26,Bitcoin Bull Market Progress:\n\n\xe2\x96\x93\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91\xe2\x96\x91 15.8%\n\n$BTC #Bitcoin #Crypto,80,13
2019-09-15 13:51:04,Two things can be said about history:\n\nIt doesn\xe2\x80\x99t lie\n\nAnd it often repeats itself\n\nBitcoin\xe2\x80\x99s price will continue to increase over the course of this bull market\n\nThat\xe2\x80\x99s it\n\nThat\xe2\x80\x99s the story\n\nIt\xe2\x80\x99s a story that will unfold whether we are apart of it or not\n\n$BTC #Bitcoin #Crypto,98,13
2019-09-15 08:43:45,Bitcoin #btc showing bullish signs. BitBall #btb about to listed on top 30 exchange. Coincidence?,10,4
2019-09-15 12:49:54,Le crypto-humour du week-end http://bit.ly/cryptohumour15sept \xe2\x80\xa6\n\n#Cryptomonnaie #Humour #Bitcoin #BTC #Altcoin,8,5
2019-09-15 18:09:29,"A single #bitcoin $btc transaction wastes 800 kw/h of electricity. That\'s at least half a year of living for a single person, maybe more. That\'s why we need $nano.https://twitter.com/nanoseagull/status/1173242460065226752 \xe2\x80\xa6",14,2
2019-09-15 11:01:50,"DARK WEB DISCOUNT: $800 in BTC buys $10,000 in stolen cash for Bitcoin racket #bitcoin #BTC \n#blockchaintechnology #cryptocurrency \xe2\x81\xa6@AndrewNation13\xe2\x81\xa9https://news360.com/article/507451795 \xe2\x80\xa6",3,1
2019-09-15 22:10:25,"If my feed is dead now, imagine how boring #cryptotwitter will become if we see this eventuate. #bitcoin #btc $btc pic.twitter.com/2bRcx1eEwm",12,1
2019-09-15 17:23:50,"From Coindesk Live in Singapore, we bring you Ivan Poon, CEO of Switcheo! Hear all about what they\'re trying to bring to crypto!\nWIN $100 BCH #singapore\n#crypto #blockchain #bitcoin #cryptocurrency #btc #bch #switcheo\nhttps://youtu.be/rCvlJgaEUzI  @SwitcheoNetwork",61,23
2019-09-15 12:43:55,Sept 23rd.  @Bakkt release date.\n#Bitcoin $BTC #Bakkthttps://www.theblockcrypto.com/post/36357/bakkt-confirms-september-launch-date \xe2\x80\xa6,2,0
2019-09-15 20:06:08,Bitcoin halving peak & 2021 peak #ltc #litecoin #bitcoin #btc pic.twitter.com/eYlo3NbeiS,12,1
2019-09-15 11:37:16,http://WePower.network  step by step on its way to launch their energy platform.\n\n#WePower $WPR #startups\n#cryptocurrency #bitcoin $btc #news #blockchaain #ClimateCrisis\n\nhttps://www.linkedin.com/posts/projectdeep_konfidio-deep-blockchainecosystem-activity-6574627191206748160-1s72 \xe2\x80\xa6,2,1
2019-09-15 23:13:42,"Master Bitcoin Signals\n\n1. 19,605 Sell above \n2. 13,070 HODL\n3. 10,456 Buy Below\n4. 8,013 Buy massively\n5. 6,529 Sell the farm \n\n#ltc #litecoin #bitcoin #btc",30,5
2019-09-15 19:18:53,"The most ""exciting"" thing in Bitcoin these days are price predictions. #DYOR #Blockchain #BTSE $NEXO #Dai #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #twitch #FOMO #altcoins #alts #Crypto #lovepic.twitter.com/AMstMLjZps",1,3
2019-09-15 20:03:23,When it comes to #HODL ... this kind of operation might be considered to be scary if we are talking about #cryptocurrencies \n\n#bitcoin #btc #eth #Crypto pic.twitter.com/NS43GWc9F0,19,4
2019-09-15 15:25:13,"Trying to find decent analysis on what\'s next for the price of #Bitcoin (#BTC)?\n\nStop searching the news, it\'s irrelevant + waste of time.\n\nThe chart says it all.\n\n2 scenarios possibly playing out now, we will find out either this week or by Nov 1st\n\nhttps://investinghaven.com/crypto-blockchain/bitcoin-btc-price-break-out-down-2020/ \xe2\x80\xa6\n\n$BTC pic.twitter.com/M7iimRqq3Y",3,0
2019-09-15 15:34:14,My new short book Bitcoin Savings Plan is now available for just $2.99 and in need of some review love if you would be so kind: https://www.amazon.co.uk/dp/B07XX7G5FC/  You can read it in under an hour. #bitcoin #btc #bitcoinbook #bitcoins #bitcoinUK,26,2
2019-09-15 17:17:53,This @wanchain_org video is the video that best explains what #Wanchain is and its vision for the future. \nIt\'s great!!  \n$WAN #blockchain #BTC #Bitcoin #Crypto #cryptocurrency #ETH #ethereum $BTC $ETH $XRP $XLM $EOS $LTC $LINK $BNB $TRX $XTZhttps://youtu.be/VeNrqpCH5Q4 ,9,4
