date,text,likes,retweets
2019-05-26 22:12:10,I will choose 2019 random followers to win 0.05 ETH\nPlease :\n1. FOLLOW\n2. LIKE AND RETWEET \n3. Comment your ETH address\n#airdrop #bounty #freetoken #freecoin #bitcoin #ico #cryptocurrency #btc #crypto #giveaway #bounty #BTC #xrp #freetoken #ETH #trx #tron #binance #altcoin,316,258
2019-05-26 20:14:51,The rise started happening at the top of the hour. \nNot coordinated at all.\n\n#sarcasm \n\n#bitcoin #btc #cryptocurrencies #digitalassets #cryptoassets #xrp #ripple #ethereum #eth #bitcoincash #bch pic.twitter.com/9dfwMIpRsJ,122,15
2019-05-26 20:05:47,"** Breaking **\n\nBitcoin just reached 8,700 USD.\nXRP is back above 40 cents. \n\n#bitcoin #btc #crypto #digitalassets #cryptocurrencies",358,67
2019-05-26 19:57:45,$BTC #Bitcoin $8600.  Bulls are not playing around https://twitter.com/BigCheds/status/1132384745130725376 \xe2\x80\xa6,167,25
2019-05-26 23:06:10,Are you feeling bullish yet?\n\n$BTC $BTCUSD #Bitcoin pic.twitter.com/ufr2gIRw9i,278,18
2019-05-26 20:16:55,"#BCash == #Shitcoin:\n- 51% \'Approved\' to re-org hist & return coins\n- 50% of $BCH Transaction by 1 wallet to fake #Econ activity cause NO ONE uses it\n- Since NO ONE uses it, it\'s worth 5% of $BTC which means if fee is 5 sat/byte on #Bitcoin = 0.05 $USD, on #BTrash it\'s 0.0025  pic.twitter.com/LH8c0r6RG4",315,49
2019-05-26 22:31:33,$BTC #Bitcoin\n\n4 days before monthly close. pic.twitter.com/DRjStuAYH9,32,9
2019-05-26 23:18:01,"#BTC/USD ASIA \n\n#Bitcoin has risen well above 8.2k resistance and converted that to support on the back of U-shaped volume pattern (bullish).\n\nRSI: Overbought\n\nNext target $9,650.\n\n$BTC pic.twitter.com/WyGH8R9x7p",130,36
2019-05-26 22:31:48," Bitcoin saw a sudden surge with chart rocketing at https://www.coingecko.com/en/coins/bitcoin \xe2\x80\xa6\nWhen will we hit $10,000 level?\n#bitcoin $BTC #cryptocurrency",18,10
2019-05-26 20:34:56,Wheeeeee!!!!! \n\n$btc #bitcoin pic.twitter.com/iYEpO352Ox,78,9
2019-05-26 20:35:16,The power of the ascending triangle never cease to amaze me.   \n\n#BTC #Bitcoin $BTC pic.twitter.com/odcmOdtsyX,11,1
2019-05-26 20:59:26,Bullish AF! \n1. The talent behind bitcoin\n2. Fidelity  \n3.  on square soon\n4. Bitcoin ETF approval by October \n5. Bitcoin bottom is 100% in\n6. Bitcoin halving in 1 year\n7. SPEDN app launch \n8. 60k by May 2020\n\nThe migration is coming\n\n-master\n\n$btc #bitcoin pic.twitter.com/y0JdCsKeEU,43,13
2019-05-26 20:05:59,"So, Bitcoin\'s gone nuts.\n#btc #bitcoin $BTC",14,5
2019-05-26 19:43:52,"I want to see a higher timeframe close above the $8,200-8,300 range and then we can conclude a breakout \n\nWould give space for further movements & yep, alts are bleeding in the alts/btc pairs, some dropping 15-20% already.\n\n$BTC #BITCOIN",63,4
2019-05-26 20:49:59,Even fierce critics are becoming strong supporters of #LTC\n\nIm not sure what else to do? \n\n#Crypto #Bitcoin #cryptocurrency #BTC #LTC $Btc,52,5
2019-05-26 20:55:04,FIRST EVER #CRYPTO EXCLUSIVE AUCTION!!\n\nStart Bidding on #cryptocurrencies today. Last Bidder WINS!\n\nThe more users we have the more & bigger the auctions gets.\n\nVisit: https://www.247bids.com/ \n\n#cryptocurrency #CryptoNews $BTC #Bitcoin ##BTC $XVG #XVG #Verge $EUNO #LTC $LTC #TPAYpic.twitter.com/eVBodQCrdB,21,12
2019-05-26 20:24:11,#bitcoin - $BTC\n\nMama we good  - we can finally throw away the discounted ramen and buy frozen pizzas pic.twitter.com/y5CC9kw4YX,50,4
2019-05-26 20:04:33,#bitcoin - $BTC\n\nImagine closing the weekly above the white band - Vegeta memes here we come pic.twitter.com/R86Ytqg5Yo,18,1
2019-05-26 22:47:44,BREAKING: David Copperfield appointed CEO of the CME \n\n$BTC #Bitcoin pic.twitter.com/MRUZbhaHox,42,8
2019-05-26 23:31:28,#Bitcoin #btc nearly 10% high.\n\n#ATH for btc and #crypto market has to be 2019 !,9,3
2019-05-26 20:40:35,"wellI guess it didn\'t go well for them when #Bitcoin $BTC shoot to $8,786 today pic.twitter.com/E4erAwOmgX",9,2
2019-05-26 17:05:43,"#BitcoinCash #BCH is the upgraded version of #Bitcoin #BTC. Bitcoin Cash is functional, instant, secure, reliable, free, permissionless & easy to use. Bitcoin used to be usable until 2015, when a corporate takeover of the centralized developers derailed & destroyed the project: pic.twitter.com/3YUSSmFqlu",30,9
2019-05-26 21:56:26,"We\'ll be giving away 100,000 #AWE to one lucky winner in 24 hours! To enter:\n1) Retweet our pinned post *below*\n2) Follow @awecoin\n\nEnds 22:00 UTC Monday\n\nhttps://twitter.com/awecoin/status/1132293697771626496 \xe2\x80\xa6\n#Crypto #cryptocurrency #bitcoin #btc #win #Competition #ethereum #free #Competition #Giveaway",37,40
