date,text,likes,retweets
2019-08-02 16:02:43,"17,850,000 #Bitcoins has been mined.\n\n\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x93\xe2\x96\x91\xe2\x96\x91 85% of #Bitcoin\'s total supply.\n\nOnly 3,150,000 $BTC left to mine!",164,39
2019-08-02 14:51:26,"Countries are adopting Crypto faster than ever! This week,\n\nU.S regulation body SEC, announced BTC Node\n\nIran legalized Crypto mining\n\nChina declared #Bitcoin as legal commodity\n\nMiddle East regulated its 1st Crypto exchange\n\nIndia, it\'s time to catch up #IndiaWantsCrypto",220,71
2019-08-02 20:08:57,Bakkt Owner Says Launch of Physically-Settled Bitcoin Futures Imminent\n\n#BTC #Bitcoin $BTC #Crypto https://dailyhodl.com/2019/08/02/bakkt-owner-says-launch-of-physically-settled-bitcoin-futures-imminent/ \xe2\x80\xa6,20,9
2019-08-02 23:55:59,$BTC #Bitcoin  Daily - Rain drop candle shows bulls continuing to advance\n#TrendSpider\n\nhttps://www.trendspider.com/?fp_ref=bigcheds \xe2\x80\xa6pic.twitter.com/stUNcWs2M4,25,5
2019-08-02 20:52:36,#xrp #xrpcommunity #btc #bitcoin #eth so now moneygram is live using XRP what reach does moneygram have  https://twitter.com/BankXRP/status/1157300975918551048 \xe2\x80\xa6pic.twitter.com/6EU5NcXsaB,57,18
2019-08-02 19:26:18,"Trading #Bitcoin - $BTC Just reversed at major resistance, let\'s take a quick look but with the month ending, might spend some time looking at Traditional Stocks:\nhttps://www.youtube.com/watch?v=PaXDPURze7s \xe2\x80\xa6",80,10
2019-08-02 01:25:41,Why Bitcoin will go much much higher. #stocktoflow #bitcoin #btc #xbt #CNN #Bloomberg $XAU $XAUUSD $Goldhttps://twitter.com/APompliano/status/1157055315839524864 \xe2\x80\xa6,26,7
2019-08-02 22:28:24,"Start your weekend off with a fun podcast episode from Bitcoin & Markets.\n\nTopics on E178\nPrice\nIs TA legit?\nMining\nLiquid sidechain\nBitcoin Independence Day\nThe Fed\nCash App\nIRS\n\nLike, Share, Subscribe, Join\n#bitcoin #btc https://bitcoinandmarkets.com/e178 ",7,6
2019-08-02 22:13:03,"A Short Story Entitled, \xe2\x80\x9cSpreading Adoption With @CashApp \n\n#Bitcoin $BTC pic.twitter.com/O418yLysV9",26,2
2019-08-02 18:40:54,"Here are some really exciting bits I\'ve taken out of the medium article, incase some of you don\'t have the time to go through it.   In summary, #VeChain is absolutely killing it on every front.  Future is very bright.\n\n#StackVet #VeChain $Vet $Vtho #Bitcoin $BTC $XRP $ETHpic.twitter.com/rY492oJZWU",142,27
2019-08-02 17:29:59,"#Bitcoin (BTC) Sees Auspicious Technical Event that Precursed 4,000% Rally\nhttps://en.ethereumworldnews.com/bitcoin-auspicious-technical-event-rally/ \xe2\x80\xa6",4,2
