date,text,likes,retweets
2019-10-22 19:37:55,"The Trump Administration acted to deflate & pop the #Bitcoin bubble in 2017 by allowing the introduction of #BTC Futures, Ex-#CFTC Chairman @GiancarloMKTS said\n\nWTF we were right about the CBOE/CME $BTC Futures being used to crash #BTC & the #Crypto market\nhttps://www.coindesk.com/trump-administration-popped-2017-bitcoin-bubble-ex-cftc-chair-says?utm_source=twitter&utm_medium=coindesk&utm_term=&utm_content=&utm_campaign=Organic%20 \xe2\x80\xa6",126,52
2019-10-22 14:15:09,$2 million per Bitcoin by the end of 2020?!  \n\nMcAfee seems to be serious about it.. \n\nWhat do you guys think?\n\n#Bitcoin #BTC $BTC\nhttps://www.cryptofreaknetwork.com/5-reasons-mcafees-2-million-bitcoin-prediction-may-not-be-so-crazy/ \xe2\x80\xa6,263,70
2019-10-22 20:15:55,Isn\xe2\x80\x99t this accurate? \n\nI brought up this thread to show projected vs. actual...!\n\n#bitcoin $BTC pic.twitter.com/GBX3xwB2lA,10,1
2019-10-22 20:50:05,Imagine we\xe2\x80\x99re your non-trader friend. Explain why you\xe2\x80\x99re investing in crypto in a single tweet. \n\n#crypto #cryptocurrency #BTC #Bitcoin #altcoins,23,4
2019-10-22 18:22:18,I\'m buying a bear costume for halloween this year  \n\n$BTCUSD #bitcoin #BTC,13,4
2019-10-22 11:13:17, #Chiliz is ready to fly for the moon mark my word... #bitcoin $btc $eth $xrp #binance #blockchain #football #massadoption,1,0
2019-10-22 22:28:29,"Apollo Facts\nA dose of Apollo facts you did and didn\'t know!\n\nApollo fact #68\nWhen sending APL to another Apollo wallet, users have the choice to send as either a public or private transaction on the Apollo blockchain.\n\n#apl #bitcoin #btc #cryptocurrency #Walletpic.twitter.com/UMxcidib1I",97,47
2019-10-22 20:09:24,"$BTC #BITCOIN #CRYPTO\n\nWell, Bitcoin says; we\'ll continue the ranging and won\'t be breaking above $8,300 yet.\n\nWhile, $ETH & $XRP & other altcoins against $BTC say; fine, then we\'ll move up and keep the trends intact, causing the dominance of $BTC to move down a bit. pic.twitter.com/VtwLU0Dqnh",46,5
2019-10-22 18:24:02,"Check out our latest blog post! In case you missed it.                                      \n\n""U.S. Regulators Have Different Views of Cryptos"" \n                    \nhttps://medium.com/@apollocurrency/u-s-regulators-have-different-views-of-cryptos-26fd4d279f2f \xe2\x80\xa6\n\n#apl #bitcoin #cryptocurrency #btc #blockchain #crypto #Regulators",73,33
2019-10-22 22:53:47,Digital Currencys are unstopable !!!  #ripple #XRP #Bitcoin #btc #Ether #ethereum #crypto #cryptocurrency #money #ico https://www.computerworld.com/article/3447678/facebook-wont-launch-cryptocurrency-until-us-regulators-approve.html \xe2\x80\xa6,2,1
2019-10-22 21:25:40,My first crypto yoga twitter tweet. Most of you sit in a computer chair all day. Get up and stretch!! Maybe one day you\xe2\x80\x99ll be able to do this #crypto #yogi #bitcoin $btc #cryptobombshell #g\xc3\xbcdvibesyoga pic.twitter.com/NajFPs6JZh,8,0
2019-10-22 14:51:03,"hello wyckoff my old friend, I came to long with you again\n\n#Bitcoin $BTC pic.twitter.com/JwniHh36YJ",6,0
2019-10-22 21:14:29,OCTOBER 22/19 MONTHLY #Crypto #ChartPicks UPDATE\n\n$BITF $CRY $CSTR $DASH.v $DMGI $FORT $FTEC $GLXY $GPC $HIVE $HODL $HUT $IMIN $NC $NETC $SIX \n\n#BottomFishing #CryptoStocks #CryptoCurrency #CryptoMining #Bitcoin $BTC #AltCoins $DASH #StocksToWatchpic.twitter.com/CbpHxwZBq8,2,0
2019-10-22 23:33:45,Bitcoin is not backed by math. \n\nIt\'s backed by >50% hash power. \n\n#Bitcoin #BTC #BCH #BSV,6,0
2019-10-22 23:21:49,"#LightningNetwork \n\nhttp://1ML.com  observed:\n10,242 nodes (5,911 with active channels)\n35,415 channels\n825.121 BTC capacity ($6,638,694)\n\nmedian node capacity: 0.005 BTC ($40.04)\n\npast 24h:\n+9 nodes +204 channels +5.540 BTC ($44,577)\n\n#Lightning #LN #bitcoin $BTC",20,6
2019-10-22 18:51:15,The best awakening $ZIL \n\n#zil #zilliqa #bitcoin #btc #eth #ethereum #xrp #ripple #bch #ltc #eos #xlm #stellar #ada #cardano #xmr #tron #trx #dash #iota #bnb #neo #etc #xem #xtc #zec #vet #mkr #omg #zrx #qtum #dcr #ont #bat #lsk #ae #binance #coinbase #crypto #token #blockchainpic.twitter.com/UxR9igq3bs,11,0
2019-10-22 23:57:35,Oklo Resources resumes gold drilling at Dandoko after wet season in Mali #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold\n\nRead \xe2\x86\x92 https://bitcoin.cartel.click/oklo-resources-resumes-gold-drilling-at-dandoko-after-wet-season-in-mali/ \xe2\x80\xa6,1,0
2019-10-22 20:07:40,"Use #cryptocurrencies #bitcoin #BTC #Ethereum #ETH #Monero #XMR, ...? Then you trust #decentralized networks with your money. Rakem is the secure decentralized messenger. Rakem for #security #privacy #encryption. Signup get total #encryption & #privacyhttp://Raketu.com ",4,0
2019-10-22 13:48:24, NEWS: REVOLUT TO LAUNCH ITS US CARD WITH MASTERCARD \n\nhttps://www.dfid.org/news/revolut-to-launch-its-us-card-with-mastercard \xe2\x80\xa6\n\n#cryptocurrency #crypto #cryptomarket #coin #Bitcoin #BTC #money #digital #trade #trading #blockchain #token #exchange #Revolut #US #Mastercard #Visa #bankpic.twitter.com/fMAg9EhzjI,2,0
2019-10-22 17:23:12,https://bitcoinmagazine.com/articles/living-on-bitcoin-in-europe-from-amsterdam-to-prague-no-cash-required \xe2\x80\xa6 \n\nThis is a nice read about how to live or survive by paying with bitcoin!\n\n#BTC,1,0
