date,text,likes,retweets
2019-10-29 23:14:49,#bitcoin #btc BREAKING: The CPC (Communist Party of China) have seized full control over Bitmain due to reported illegal activities.China announced they have full control over the Bitcoin network consensus as a result of the proceedings.\n\nhttps://www.coindesk.com/bitmain-turmoil-co-founder-and-director-micree-zhan-ousted-from-management?amp&__twitter_impression=true \xe2\x80\xa6,221,79
2019-10-29 16:21:04,Americans spend $72B annually on lottery tickets. Most players are from the lowest economic class.\n\nHouseholds w/ incomes <$30k spend $412 PER YEAR on lottery tickets.\n\nHere is the net-worth today by start year if they dollar cost averaged $412 into bitcoin instead. $BTC #bitcoin pic.twitter.com/5bFrFr42wp,144,49
2019-10-29 13:05:41,5 XLM winners will be drawn In approximately 4 days!\nComplete the easy steps below to enter! \n\n#bitcoin #bitcorn #altcoins #crypto #cryptocurrency #cryptocommunity #cryptotrading #cryptogiveaway\n$btc $ltc $eth $xrp $ren $link $dusk $ftm $matic $ada $zec $bch $trx $rvn $celr $xlmhttps://twitter.com/eternalcrypto1/status/1188180999571726340 \xe2\x80\xa6,227,115
2019-10-29 17:59:33,I have received more feedback on my Bad Crypto Podcast than any podcast I have done. Joel and Travis have a ginormous following!\n\nhttps://badcryptopodcast.com/2019/10/02/john-hargrave-315/ \xe2\x80\xa6\n\n---\n#blockchain #crypto #cryptocurrency #fintech #bitcoin #btc #ripple #investing #ethereumpic.twitter.com/sa4yWQMbRH,22,9
2019-10-29 18:00:35,Me trying to help evacuees today: my home is open for you\n\nAlso me: let me tell you a little story about a thing called Bitcoin #BTC \n\nThat\'s called multitasking motherfukers ,39,1
2019-10-29 19:48:21,Once you learn how to be content with missing out on a rally\n \nThat\'s when you\'ve truly unlocked something very powerful in your trading mindset\n\n$BTC #Bitcoin #Crypto,106,12
2019-10-29 19:55:12,http://Spend.com  is proud to announce that it has launched a new rewards program called \xe2\x80\x9cSats \xe2\x82\xbfack\xe2\x80\x9d. Time to start stacking #sats with the Spend Visa Card for a limited time! \n\nFind out more about our Sats \xe2\x82\xbfack #Bitcoin $BTC promotion \n\nhttps://medium.com/spend/spend-launches-sats-ack-promotion-f7a2e4b878a \xe2\x80\xa6,46,19
2019-10-29 21:38:35,#XRP #xrpcommunity #btc #bitcoin #eth #ltc XRP utility now exceeds trading volume and it will only increase pic.twitter.com/VlWfkGnZkn,28,9
2019-10-29 22:41:11,ALERTMore & More Exciting testimonials From our #Chatterbot Newsletter! \n\nWatch this! Thanks Again Olga! \n\n#crypto #bitcoin #btc #ltc #newsletter #investingpic.twitter.com/yJFrBgSQiL,6,2
2019-10-29 17:48:04,@zilliqa Community Update\n\nhttps://blog.zilliqa.com/zilliqa-community-update-29-october-2019-1c720e688334 \xe2\x80\xa6\n\n$zil #zil #zilliqa #bitcoin #btc #eth #ethereum #xrp #ripple #bch #ltc #eos #xlm #stellar #ada #cardano #xmr #tron #trx #dash #iota #bnb #neo #etc #xem #xtc #zec #vet #mkr #omg #zrx #qtum #dcr #ont #bat #lsk #crypto #blockchainpic.twitter.com/C9OmnU4cpj,6,0
2019-10-29 19:42:59,$ocean and _____ and ____ and _____ and ______ and ______\n\n#hyperdag #data #decentralisation\n\nThe #data of #bitcoin $btc\n\n$btc $eth $dag $qnt $xmr $link $bat $neo $lto $etn $tron $bnb #Microsoft #bmw #toyota #singapore #gov #enterprise \n\nYou missed next #antshares... ;)pic.twitter.com/3FR3rsUd1W,20,4
2019-10-29 22:41:56,"Binance Futures > ByBit, BitMex, PrimeXBT, Kraken, Deribit, ect. Now use my Referral link & I might give you free trading advice! Learning to leverage trade is the best way to stack sats! #Bitcoin $BTC #BTC https://www.binance.com/en/markets?ref=11932631 \xe2\x80\xa6",2,0
2019-10-29 13:59:10,"Be sure to subscribe to our @vergecurrency YouTube channel! \n\nhttps://www.youtube.com/channel/UCv59uw_WhHB2VxbBs0LPeeQ \xe2\x80\xa6\n\nWe are in Vegas today, and will be live streaming at the @WorldCryptoCon, thanks to our sponsor @BlockchainBizMg \n\n#VergeFam $XVG #bitcoin $BTC #cryptocurrency #WCC2019",70,27
