date,text,likes,retweets
2019-04-11 19:20:53,"$BTC #Bitcoin 4 hour - Flirting with an 8/34 EMA bear cross, last bull cross was at $3955 -\n\nLower BB catching up to price for likely bearish continuation pic.twitter.com/q71yExwLXE",34,7
2019-04-11 22:09:00,#Bitcoin #BTC\n\nWhat if? pic.twitter.com/LqYwmdEhRs,275,64
2019-04-11 20:50:07,Bakkt Says \xe2\x80\x98Race Day\xe2\x80\x99 Is Approaching to Bring Crypto to the Mainstream\n\n#Crypto #Bitcoin #Futures #GetPhysical $BTC #BTC\nhttps://dailyhodl.com/2019/04/11/bakkt-says-race-day-is-approaching-to-bring-crypto-to-the-mainstream/ \xe2\x80\xa6,51,23
2019-04-11 18:02:00, THIS is the 2019 @Stratisplatform Roadmap \n\n\n\n\n#Stratis $STRAT #Development #Roadmap #Blockchain #Crypto #News #Bitcoin\n#BTC $BTC #ETH $ETH #NEO $NEO $EOS $ARK $LSK $KMD #WAVES $WAVESpic.twitter.com/jZgsVOkMGJ,64,20
2019-04-11 22:39:06,"I often get asked how #BitcoinCash #BCH compares to other top coins: #Bitcoin #BTC, #Ethereum, #Ripple, #Dash, #EOS, #Litecoin. This article explains why BCH has the most favorable set of characteristics when compared to these competing cryptocurrencies.https://medium.com/@jonaldfyookball/bitcoin-cash-vs-other-top-coins-bfd38867e624 \xe2\x80\xa6",37,10
2019-04-11 23:17:31,"Cryptocurrencies, fintech clearly shaking the system: IMF\'s Lagarde - https://www.cnbc.com/2019/04/11/cryptocurrencies-fintech-clearly-shaking-the-system-imfs-lagarde.html \xe2\x80\xa6\n #Crypto #Cryptocurrency #Bitcoin #BTC #Ethereum #ETH #Ripple #XRP #EOS #Stellar #Litecoin #LTC #Cardano #Monero #TRON #IOTA #Dash #Tezos",5,2
2019-04-11 17:50:04,What Is a Poison Block Attack? by Dr. Darren Tapp\n#FinTech #Cryptocurrency #Blockchain #Crypto #Dash #Bitcoin #BTC #Fintech @Dashpayhttps://dashnews.org/what-is-a-poison-block-attack/ \xe2\x80\xa6,20,6
2019-04-11 20:36:06,"A Spring Before Bitcoin (BTC) Rally To $50,000 As Brian Projects? https://www.newsbtc.com/2019/04/11/a-spring-before-bitcoin-btc-rally-to-50000-as-brian-projects/ \xe2\x80\xa6 #bitcoin #crypto",28,23
2019-04-11 17:53:00,Coinbase is about to launch a Visa card that will theoretically allow you to spend your crypto as regularly as you do your fiat. At least its powering adoption. \n\nhttps://www.forbes.com/sites/billybambrough/2019/04/10/coinbase-and-visa-are-making-bitcoin-ethereum-ripples-xrp-and-litecoin-payments-a-reality/ \xe2\x80\xa6 #Coinbase #crypto #bitcoin $BTC #fintech #visa,3,0
2019-04-11 14:16:41,What you don\xe2\x80\x99t know about Transactional Privacy but you should!\n\nTransactional Privacy refers to the ability of a person to own the transactional information of the purchases or sales they made.\n\n#cryptocurrency #blockchain #Bitcoin #eth #BTC \n\nhttps://buff.ly/2Gid3Jy pic.twitter.com/RFj2IYL362,17,6
